timestamp(s),nodeId,src,dst,seq,ttl,hops,rssi(dBm),battery(mV),score,sf,energyJ,energyFrac,forwarded
639.174904865,0,7,0,49,63,0,0,0,0,12,38874.434109514,0.999856844,0
639.404519061,4,3,5,48,63,0,0,0,0,12,38871.505672804,0.999781525,1
640.633247551,4,1,4,50,63,0,0,0,0,12,38871.436193406,0.999779737,0
642.017718202,5,0,7,47,63,0,0,0,0,12,38873.311296725,0.999827965,1
642.017718202,7,0,7,47,63,0,0,0,0,12,38872.792888661,0.999814632,0
644.353065767,3,6,3,49,63,0,0,0,0,12,38872.629051455,0.999810418,0
645.425340909,5,4,5,50,63,0,0,0,0,12,38873.180649692,0.999824605,0
649.174904135,4,7,8,50,63,0,0,0,0,12,38871.346773706,0.999777438,1
649.174904137,8,7,8,50,63,0,0,0,0,12,38874.024024010,0.999846297,0
650.633247551,2,1,2,51,63,0,0,0,0,12,38873.775769470,0.999839912,0
652.017718202,5,0,5,48,63,0,0,0,0,12,38873.143661141,0.999823654,0
654.353065767,3,6,1,50,63,0,0,0,0,12,38872.521799103,0.999807659,1
654.353066497,1,6,1,50,63,0,0,0,0,12,38872.884618047,0.999816991,0
654.740308459,3,5,3,55,63,0,0,0,0,12,38872.452622640,0.999805880,0
655.425340909,3,4,3,51,63,0,0,0,0,12,38872.443722204,0.999805651,0
659.174904135,4,7,8,51,63,0,0,0,0,12,38871.179138122,0.999773126,1
660.633247796,3,1,3,52,63,0,0,0,0,12,38872.364156478,0.999803605,0
662.017717472,3,0,3,49,63,0,0,0,0,12,38872.355004245,0.999803369,0
662.284525448,5,2,5,52,63,0,0,0,0,12,38873.010351266,0.999820225,0
664.353065767,3,6,1,51,63,0,0,0,0,12,38872.258059071,0.999800876,1
664.492842602,1,6,1,51,62,1,0,0,0,12,38872.698518576,0.999812205,0
665.425340909,1,4,1,52,63,0,0,0,0,12,38872.689529053,0.999811973,0
669.174904865,0,7,0,52,63,0,0,0,0,12,38874.068170954,0.999847432,0
670.633247551,2,1,2,53,63,0,0,0,0,12,38873.513392254,0.999833163,0
672.017717472,1,0,1,50,63,0,0,0,0,12,38872.593442901,0.999809502,0
672.284525693,4,2,4,53,63,0,0,0,0,12,38870.913532130,0.999766295,0
674.353065767,3,6,3,52,63,0,0,0,0,12,38872.062250175,0.999795840,0
675.425340909,1,4,1,53,63,0,0,0,0,12,38872.566254685,0.999808803,0
679.174904135,6,7,6,53,63,0,0,0,0,12,38873.217107914,0.999825543,0
680.633247551,2,1,2,54,63,0,0,0,0,12,38873.423447550,0.999830850,0
682.017717472,1,0,1,51,63,0,0,0,0,12,38872.486190549,0.999806744,0
682.284525693,4,2,6,54,63,0,0,0,0,12,38870.801123426,0.999763403,1
682.424302528,6,2,6,54,62,1,0,0,0,12,38873.189976658,0.999824845,0
684.353065767,3,6,5,53,63,0,0,0,0,12,38871.946343999,0.999792859,1
684.353066497,5,6,5,53,63,0,0,0,0,12,38872.764537023,0.999813903,0
684.492842357,4,6,5,53,62,1,0,0,0,12,38870.731291376,0.999761607,1
684.826450287,6,8,6,55,63,0,0,0,0,12,38873.102767181,0.999822602,0
685.425341155,8,4,8,54,63,0,0,0,0,12,38873.606677148,0.999835563,0
689.404519061,4,3,4,53,63,0,0,0,0,12,38870.582795236,0.999757788,0
690.633247796,5,1,5,55,63,0,0,0,0,12,38872.684585278,0.999811846,0
692.017718202,5,0,5,52,63,0,0,0,0,12,38872.675433045,0.999811611,0
692.284526039,8,2,8,55,63,0,0,0,0,12,38873.569592546,0.999834609,0
694.353065767,3,6,3,54,63,0,0,0,0,12,38871.770054591,0.999788324,0
695.425340909,3,4,3,55,63,0,0,0,0,12,38871.761014748,0.999788092,0
699.174904135,4,7,8,55,63,0,0,0,0,12,38870.484279370,0.999755254,1
699.174904137,8,7,8,55,63,0,0,0,0,12,38873.489421130,0.999832547,0
702.284525693,4,2,6,56,63,0,0,0,0,12,38870.396815202,0.999753005,1
702.424302528,6,2,6,56,62,1,0,0,0,12,38872.966818130,0.999819105,0
704.353065767,3,6,3,55,63,0,0,0,0,12,38871.662802239,0.999785566,0
705.425340909,3,4,3,56,63,0,0,0,0,12,38871.653762396,0.999785333,0
709.174904726,1,7,2,56,63,0,0,0,0,12,38872.208532490,0.999799602,1
709.314681316,2,7,2,56,62,1,0,0,0,12,38873.119472826,0.999823032,0
710.633247551,0,1,0,57,63,0,0,0,0,12,38873.659441662,0.999836920,0
710.633247551,4,1,0,57,63,0,0,0,0,12,38870.255735550,0.999749376,1
712.017717472,3,0,8,54,63,0,0,0,0,12,38871.556390613,0.999782829,1
714.353065767,3,6,1,56,63,0,0,0,0,12,38871.486512831,0.999781032,1
714.492842357,4,6,1,56,62,1,0,0,0,12,38870.168001392,0.999747119,1
714.492842602,1,6,1,56,62,1,0,0,0,12,38872.059890096,0.999795779,0
719.404519306,7,3,7,56,63,0,0,0,0,12,38871.897144868,0.999791593,0
720.633247551,2,1,2,58,63,0,0,0,0,12,38873.029053438,0.999820706,0
722.284525448,1,2,1,58,63,0,0,0,0,12,38871.970740386,0.999793486,0
725.425341154,0,4,0,58,63,0,0,0,0,12,38873.443867292,0.999831375,0
729.174904135,4,7,3,58,63,0,0,0,0,12,38869.905520330,0.999740368,1
729.174904380,3,7,3,58,63,0,0,0,0,12,38871.253620105,0.999775042,0
730.633247796,3,1,3,59,63,0,0,0,0,12,38871.184058046,0.999773253,0
732.017717472,3,0,8,56,63,0,0,0,0,12,38871.165699029,0.999772780,1
734.353065767,3,6,2,58,63,0,0,0,0,12,38871.086614463,0.999770746,1
735.425341154,2,4,2,59,63,0,0,0,0,12,38872.815870621,0.999815223,0
739.174904135,4,7,3,59,63,0,0,0,0,12,38869.650434122,0.999733807,1
739.174904380,3,7,3,59,63,0,0,0,0,12,38871.007187721,0.999768703,0
740.633247796,5,1,5,60,63,0,0,0,0,12,38872.082037438,0.999796349,0
742.284526178,7,2,7,60,63,0,0,0,0,12,38871.602806562,0.999784023,0
744.353065767,7,6,7,59,63,0,0,0,0,12,38871.593408064,0.999783781,0
745.425341154,0,4,0,60,63,0,0,0,0,12,38873.228256668,0.999825830,0
749.174904135,4,7,4,60,63,0,0,0,0,12,38869.482798538,0.999729496,0
750.633248281,6,1,6,61,63,0,0,0,0,12,38872.409663358,0.999804775,0
752.017717717,4,0,6,58,63,0,0,0,0,12,38869.455813653,0.999728802,1
752.157494552,6,0,6,58,62,1,0,0,0,12,38872.400460805,0.999804539,0
754.353066497,5,6,5,60,63,0,0,0,0,12,38871.973445951,0.999793556,0
755.425341154,2,4,2,61,63,0,0,0,0,12,38872.618673565,0.999810151,0
759.174904135,6,7,5,61,63,0,0,0,0,12,38872.311589834,0.999802253,1
760.633247796,5,1,5,62,63,0,0,0,0,12,38871.893494206,0.999791499,0
762.017717717,4,0,6,59,63,0,0,0,0,12,38869.288178069,0.999724490,1
765.425341154,6,4,6,62,63,0,0,0,0,12,38872.171265564,0.999798644,0
769.174904135,6,7,6,62,63,0,0,0,0,12,38872.161261898,0.999798386,0
772.284526178,7,2,7,63,63,0,0,0,0,12,38871.315664802,0.999776637,0
775.425341155,8,4,8,63,63,0,0,0,0,12,38872.710083612,0.999812502,0
779.174904135,6,7,5,63,63,0,0,0,0,12,38872.062663370,0.999795850,1
779.174904380,5,7,5,63,63,0,0,0,0,12,38871.714129801,0.999786886,0
780.633247796,3,1,3,64,63,0,0,0,0,12,38870.499962430,0.999755657,0
782.017718202,7,0,7,61,63,0,0,0,0,12,38871.217162325,0.999774104,0
784.353065767,7,6,1,63,63,0,0,0,0,12,38871.193857600,0.999773505,1
784.492842948,1,6,1,63,62,1,0,0,0,12,38871.274508336,0.999775579,0
784.740307868,2,5,2,68,63,0,0,0,0,12,38872.335275888,0.999802862,0
785.425340909,1,4,1,64,63,0,0,0,0,12,38871.265518812,0.999775348,0
785.425340909,5,4,1,64,63,0,0,0,0,12,38871.603070940,0.999784030,1
789.174904135,6,7,6,64,63,0,0,0,0,12,38871.907179082,0.999791851,0
789.404519061,4,3,5,63,63,0,0,0,0,12,38868.888012004,0.999714198,1
790.633247551,2,1,2,65,63,0,0,0,0,12,38872.255270014,0.999800804,0
792.017717472,3,0,8,62,63,0,0,0,0,12,38870.310276821,0.999750779,1
794.353065767,7,6,4,64,63,0,0,0,0,12,38870.970248639,0.999767753,1
795.425341155,8,4,8,65,63,0,0,0,0,12,38872.447153436,0.999805740,0
799.174904137,8,7,8,65,63,0,0,0,0,12,38872.437149770,0.999805482,0
799.174904380,5,7,8,65,63,0,0,0,0,12,38871.385660041,0.999778438,1
799.404519306,7,3,1,64,63,0,0,0,0,12,38870.830356004,0.999764155,1
799.544296487,1,3,1,64,62,1,0,0,0,12,38871.119956500,0.999771604,0
802.017717717,4,0,4,63,63,0,0,0,0,12,38868.636035477,0.999707717,0
802.284525448,5,2,5,66,63,0,0,0,0,12,38871.298195874,0.999776188,0
804.353065767,7,6,7,65,63,0,0,0,0,12,38870.750883647,0.999762111,0
805.425340909,1,4,1,66,63,0,0,0,0,12,38871.022840796,0.999769106,0
805.425340909,7,4,1,66,63,0,0,0,0,12,38870.741843804,0.999761879,1
809.174904865,2,7,2,66,63,0,0,0,0,12,38872.049944138,0.999795523,0
809.404519791,2,3,2,65,63,0,0,0,0,12,38872.041207652,0.999795299,0
812.017717472,3,0,3,64,63,0,0,0,0,12,38870.009427413,0.999743041,0
812.284525693,4,2,4,67,63,0,0,0,0,12,38868.511379426,0.999704511,0
815.425340909,5,4,5,67,63,0,0,0,0,12,38871.120775772,0.999771625,0
819.174904135,4,7,4,67,63,0,0,0,0,12,38868.431208009,0.999702449,0
819.404519061,6,3,6,66,63,0,0,0,0,12,38871.507648484,0.999781575,0
820.633247551,0,1,0,68,63,0,0,0,0,12,38872.476168318,0.999806486,0
822.017718063,6,0,6,65,63,0,0,0,0,12,38871.489400085,0.999781106,0
822.284525448,1,2,0,68,63,0,0,0,0,12,38870.826774434,0.999764063,1
824.353065767,3,6,3,67,63,0,0,0,0,12,38869.892680511,0.999740038,0
825.425341154,2,4,2,68,63,0,0,0,0,12,38871.854096924,0.999790486,0
829.174904135,4,7,3,68,63,0,0,0,0,12,38868.315301833,0.999699468,1
829.174904380,3,7,3,68,63,0,0,0,0,12,38869.873637001,0.999739548,0
829.404519061,6,3,5,67,63,0,0,0,0,12,38871.383088484,0.999778372,1
830.633247551,0,1,0,69,63,0,0,0,0,12,38872.394877438,0.999804395,0
832.284525448,1,2,1,69,63,0,0,0,0,12,38870.667792674,0.999759974,0
834.353066358,8,6,8,68,63,0,0,0,0,12,38872.096220927,0.999796714,0
834.353066497,5,6,8,68,63,0,0,0,0,12,38870.967040319,0.999767671,1
835.425340909,3,4,3,69,63,0,0,0,0,12,38869.767734492,0.999736824,0
839.174904135,6,7,6,69,63,0,0,0,0,12,38871.232843210,0.999774507,0
839.404519061,0,3,2,68,63,0,0,0,0,12,38872.288067428,0.999801648,1
839.544296242,2,3,2,68,62,1,0,0,0,12,38871.736707925,0.999787467,0
840.633247551,2,1,2,70,63,0,0,0,0,12,38871.727662078,0.999787234,0
844.353065767,3,6,3,69,63,0,0,0,0,12,38869.623308351,0.999733110,0
844.740308598,6,5,6,74,63,0,0,0,0,12,38871.130684784,0.999771880,0
845.425341154,2,4,2,70,63,0,0,0,0,12,38871.643089692,0.999785059,0
849.174904865,0,7,2,70,63,0,0,0,0,12,38872.077245385,0.999796225,1
850.633247551,2,1,2,71,63,0,0,0,0,12,38871.553211262,0.999782747,0
852.017717717,4,0,8,68,63,0,0,0,0,12,38867.966109461,0.999690486,1
852.157494553,8,0,8,68,62,1,0,0,0,12,38871.842734981,0.999790194,0
854.353065767,7,6,7,70,63,0,0,0,0,12,38870.171546303,0.999747211,0
859.174904380,5,7,5,71,63,0,0,0,0,12,38870.546992521,0.999756867,0
859.404519061,6,3,6,70,63,0,0,0,0,12,38870.933749732,0.999766815,0
860.633247551,4,1,4,72,63,0,0,0,0,12,38867.816279934,0.999686633,0
862.284525448,5,2,5,72,63,0,0,0,0,12,38870.528565410,0.999756393,0
864.353065767,7,6,7,71,63,0,0,0,0,12,38870.072947775,0.999744675,0
864.826450287,6,8,6,73,63,0,0,0,0,12,38870.845453133,0.999764544,0
865.425340909,5,4,5,72,63,0,0,0,0,12,38870.458397660,0.999754588,0
869.174904865,0,7,0,72,63,0,0,0,0,12,38871.796648137,0.999789008,0
869.404519061,6,3,6,71,63,0,0,0,0,12,38870.817843556,0.999763833,0
870.633247551,2,1,2,73,63,0,0,0,0,12,38871.356014206,0.999777675,0
872.017717717,4,0,8,70,63,0,0,0,0,12,38867.708529173,0.999683861,1
874.353065767,3,6,2,72,63,0,0,0,0,12,38869.304495807,0.999724910,1
874.492842357,0,6,2,72,62,1,0,0,0,12,38871.708388976,0.999786738,1
874.492843087,2,6,2,72,62,1,0,0,0,12,38871.285587696,0.999775864,0
875.425340909,3,4,3,73,63,0,0,0,0,12,38869.226418908,0.999722902,0
879.404519061,0,3,4,72,63,0,0,0,0,12,38871.628929892,0.999784695,1
879.404519061,4,3,4,72,63,0,0,0,0,12,38867.550488164,0.999679797,0
880.633247551,4,1,8,74,63,0,0,0,0,12,38867.532738174,0.999679340,1
880.633248282,8,1,8,74,63,0,0,0,0,12,38871.547488126,0.999782600,0
882.017718202,5,0,5,71,63,0,0,0,0,12,38870.296849108,0.999750433,0
882.284526178,7,2,7,74,63,0,0,0,0,12,38869.841880098,0.999738731,0
884.353066358,8,6,8,73,63,0,0,0,0,12,38871.528841343,0.999782120,0
884.353066497,5,6,8,73,63,0,0,0,0,12,38870.278700735,0.999749967,1
884.740308113,1,5,1,78,63,0,0,0,0,12,38870.022750512,0.999743384,0
885.425340909,7,4,7,74,63,0,0,0,0,12,38869.814787932,0.999738035,0
889.174904865,0,7,0,74,63,0,0,0,0,12,38871.452723145,0.999780163,0
889.404519061,0,3,4,73,63,0,0,0,0,12,38871.443986660,0.999779938,1
889.404519061,4,3,4,73,63,0,0,0,0,12,38867.365544932,0.999675040,0
892.284525693,4,2,6,75,63,0,0,0,0,12,38867.329892834,0.999674123,1
892.284526528,6,2,6,75,63,0,0,0,0,12,38870.584994401,0.999757845,0
894.353065767,3,6,3,74,63,0,0,0,0,12,38868.986338751,0.999716727,0
895.425340909,3,4,3,75,63,0,0,0,0,12,38868.968645084,0.999716272,0
899.174904380,5,7,5,75,63,0,0,0,0,12,38870.031638409,0.999743612,0
899.404519061,6,3,6,74,63,0,0,0,0,12,38870.487432676,0.999755335,0
900.633247796,3,1,3,76,63,0,0,0,0,12,38868.889079357,0.999714225,0
902.017717472,3,0,6,73,63,0,0,0,0,12,38868.879927124,0.999713990,1
902.017718063,6,0,6,73,63,0,0,0,0,12,38870.469184276,0.999754866,0
902.284525448,1,2,0,76,63,0,0,0,0,12,38869.791822242,0.999737444,1
905.425341155,8,4,8,76,63,0,0,0,0,12,38871.262221212,0.999775263,0
910.633247551,0,1,0,77,63,0,0,0,0,12,38871.104582142,0.999771208,0
912.017717472,3,0,3,74,63,0,0,0,0,12,38868.656871124,0.999708253,0
912.284525448,1,2,1,77,63,0,0,0,0,12,38869.535630114,0.999730855,0
914.353066497,1,6,1,76,63,0,0,0,0,12,38869.526231615,0.999730613,0
915.425341155,8,4,8,77,63,0,0,0,0,12,38871.142817564,0.999772192,0
919.174904380,3,7,3,77,63,0,0,0,0,12,38868.623176713,0.999707386,0
919.404519061,4,3,5,76,63,0,0,0,0,12,38866.894654564,0.999662928,1
920.633248142,7,1,7,78,63,0,0,0,0,12,38869.360989246,0.999726363,0
922.017718063,2,0,2,75,63,0,0,0,0,12,38870.806549781,0.999763543,0
922.284525448,1,2,0,78,63,0,0,0,0,12,38869.419723938,0.999727874,1
922.424302038,0,2,0,78,62,1,0,0,0,12,38870.927647954,0.999766658,0
924.353065767,7,6,7,77,63,0,0,0,0,12,38869.342342463,0.999725883,0
925.425340909,3,4,3,78,63,0,0,0,0,12,38868.508620380,0.999704440,0
929.174904135,4,7,8,78,63,0,0,0,0,12,38866.727101641,0.999658619,1
929.174904137,8,7,8,78,63,0,0,0,0,12,38870.999600073,0.999768508,0
930.633247551,4,1,4,79,63,0,0,0,0,12,38866.657539582,0.999656830,0
932.017718202,5,0,5,76,63,0,0,0,0,12,38869.601334868,0.999732545,0
935.425341154,0,4,0,79,63,0,0,0,0,12,38870.819315228,0.999763871,0
939.174904135,4,7,4,79,63,0,0,0,0,12,38866.568119881,0.999654530,0
940.633248142,7,1,7,80,63,0,0,0,0,12,38869.155138366,0.999721068,0
942.017717472,3,0,7,77,63,0,0,0,0,12,38868.312650068,0.999699399,1
942.157494307,7,0,7,77,62,1,0,0,0,12,38869.145935813,0.999720832,0
944.740307868,2,5,2,84,63,0,0,0,0,12,38870.530681712,0.999756448,0
945.425341154,6,4,6,80,63,0,0,0,0,12,38869.926641948,0.999740912,0
949.174904135,4,7,4,80,63,0,0,0,0,12,38866.452213705,0.999651549,0
950.633247551,4,1,8,81,63,0,0,0,0,12,38866.443034878,0.999651313,1
950.773024387,8,1,8,81,62,1,0,0,0,12,38870.801827694,0.999763421,0
952.017717472,3,0,7,78,63,0,0,0,0,12,38868.153668308,0.999695310,1
954.353065767,3,6,3,80,63,0,0,0,0,12,38868.083790527,0.999693513,0
955.425340909,1,4,1,81,63,0,0,0,0,12,38869.053760604,0.999718461,0
959.174904135,4,7,4,81,63,0,0,0,0,12,38866.293231945,0.999647460,0
959.404519306,7,3,7,80,63,0,0,0,0,12,38868.967037476,0.999716230,0
960.633247551,0,1,0,82,63,0,0,0,0,12,38870.594281854,0.999758083,0
962.017717717,4,0,4,79,63,0,0,0,0,12,38866.266247060,0.999646766,0
962.284525448,5,2,5,82,63,0,0,0,0,12,38869.288135586,0.999724489,0
964.353065767,7,6,8,81,63,0,0,0,0,12,38868.934138175,0.999715384,1
964.353066358,8,6,8,81,63,0,0,0,0,12,38870.684632703,0.999760407,0
964.492842357,4,6,8,81,62,1,0,0,0,12,38866.220980976,0.999645601,1
965.425340909,3,4,3,82,63,0,0,0,0,12,38867.899373660,0.999688770,0
969.404519061,0,3,5,81,63,0,0,0,0,12,38870.433530596,0.999753949,1
969.404519652,5,3,5,81,63,0,0,0,0,12,38869.161114916,0.999721222,0
972.284525448,1,2,1,83,63,0,0,0,0,12,38868.763981346,0.999711008,0
974.353066358,0,6,0,82,63,0,0,0,0,12,38870.285021183,0.999750129,0
974.826450287,6,8,6,84,63,0,0,0,0,12,38869.566434765,0.999731647,0
975.425340909,7,4,7,83,63,0,0,0,0,12,38868.690264284,0.999709112,0
979.174904380,5,7,5,83,63,0,0,0,0,12,38869.043079561,0.999718186,0
979.404519306,1,3,1,82,63,0,0,0,0,12,38868.726249892,0.999710037,0
980.633247796,3,1,3,84,63,0,0,0,0,12,38867.705187389,0.999683775,0
982.284526039,8,2,6,84,63,0,0,0,0,12,38870.382316129,0.999752632,1
982.424303220,6,2,6,84,62,1,0,0,0,12,38869.520430418,0.999730464,0
984.353066358,0,6,0,83,63,0,0,0,0,12,38870.195076479,0.999747816,0
984.740307868,2,5,2,88,63,0,0,0,0,12,38870.080314224,0.999744864,0
985.425340909,7,4,0,84,63,0,0,0,0,12,38868.574358108,0.999706131,1
985.425341154,0,4,0,84,63,0,0,0,0,12,38870.186036636,0.999747583,0
989.404519061,0,3,5,83,63,0,0,0,0,12,38870.175950308,0.999747324,1
990.633247551,2,1,2,85,63,0,0,0,0,12,38870.052231294,0.999744142,0
992.017717472,3,0,3,82,63,0,0,0,0,12,38867.562821332,0.999680114,0
992.284526039,8,2,3,85,63,0,0,0,0,12,38870.206026721,0.999748097,1
994.353065767,3,6,3,84,63,0,0,0,0,12,38867.553326783,0.999679870,0
995.425340909,7,4,0,85,63,0,0,0,0,12,38868.389414876,0.999701374,1
995.425341154,0,4,0,85,63,0,0,0,0,12,38870.027054876,0.999743494,0
999.174904380,3,7,3,85,63,0,0,0,0,12,38867.525629449,0.999679157,0
999.404519306,7,3,7,84,63,0,0,0,0,12,38868.258562084,0.999698008,0
1000.633247551,0,1,0,86,63,0,0,0,0,12,38869.999218558,0.999742778,0
1000.633247796,3,1,0,86,63,0,0,0,0,12,38867.456067389,0.999677368,1
1002.017717717,4,0,4,83,63,0,0,0,0,12,38865.602672020,0.999629698,0
1002.284525448,1,2,1,86,63,0,0,0,0,12,38868.407056034,0.999701828,0
1004.353065767,7,6,8,85,63,0,0,0,0,12,38868.230819135,0.999697295,1
1004.492842357,4,6,8,85,62,1,0,0,0,12,38865.575819503,0.999629008,1
1004.492842359,8,6,8,85,62,1,0,0,0,12,38870.020288496,0.999743320,0
1005.425340909,5,4,5,86,63,0,0,0,0,12,38868.705364700,0.999709500,0
1009.174904135,4,7,4,86,63,0,0,0,0,12,38865.444713673,0.999625636,0
1009.404519061,6,3,6,85,63,0,0,0,0,12,38869.156491364,0.999721103,0
1010.633247551,4,1,5,87,63,0,0,0,0,12,38865.435534846,0.999625400,1
1010.633247796,5,1,5,87,63,0,0,0,0,12,38868.686182205,0.999709007,0
1012.017717472,1,0,1,84,63,0,0,0,0,12,38868.299899733,0.999699071,0
1014.353065767,7,6,1,86,63,0,0,0,0,12,38868.071837375,0.999693206,1
1014.353066497,1,6,1,86,63,0,0,0,0,12,38868.281751359,0.999698605,0
1015.425340909,1,4,1,87,63,0,0,0,0,12,38868.264057692,0.999698150,0
1015.425340909,7,4,1,87,63,0,0,0,0,12,38868.002414300,0.999691420,1
1019.174904135,4,7,8,87,63,0,0,0,0,12,38865.259770441,0.999620879,1
1019.174904137,8,7,8,87,63,0,0,0,0,12,38869.833659721,0.999738520,0
1020.633247551,2,1,2,88,63,0,0,0,0,12,38869.669897470,0.999734308,0
1022.017717717,4,0,4,85,63,0,0,0,0,12,38865.181056148,0.999618854,0
1022.284526039,8,2,6,88,63,0,0,0,0,12,38869.806578785,0.999737824,1
1022.284526528,6,2,6,88,63,0,0,0,0,12,38869.030894561,0.999717873,0
1024.353065767,3,6,3,87,63,0,0,0,0,12,38867.061824831,0.999667228,0
1025.425340909,1,4,1,88,63,0,0,0,0,12,38868.091265756,0.999693705,0
1029.404519061,0,3,0,87,63,0,0,0,0,12,38869.630584292,0.999733297,0
1030.633247551,4,1,4,89,63,0,0,0,0,12,38865.036189438,0.999615128,0
1032.017717472,3,0,3,86,63,0,0,0,0,12,38866.957251796,0.999664538,0
1032.284525448,5,2,0,89,63,0,0,0,0,12,38868.362080801,0.999700671,1
1032.284526039,0,2,0,89,63,0,0,0,0,12,38869.546700257,0.999731139,0
1034.353065767,7,6,1,88,63,0,0,0,0,12,38867.670280127,0.999682878,1
1034.740307868,4,5,4,93,63,0,0,0,0,12,38864.986285424,0.999613845,0
1039.174904135,6,7,6,89,63,0,0,0,0,12,38868.786391497,0.999711584,0
1040.633247551,4,1,4,90,63,0,0,0,0,12,38864.897819262,0.999611569,0
1042.284526039,8,2,8,90,63,0,0,0,0,12,38869.478109025,0.999729375,0
1044.353065767,7,6,1,89,63,0,0,0,0,12,38867.502644543,0.999678566,1
1044.353066497,1,6,1,89,63,0,0,0,0,12,38867.866834367,0.999687933,0
1045.425340909,5,4,5,90,63,0,0,0,0,12,38868.115623644,0.999694332,0
1049.174904726,1,7,1,90,63,0,0,0,0,12,38867.847790857,0.999687443,0
1049.404519306,7,3,7,89,63,0,0,0,0,12,38867.362751908,0.999674968,0
1050.633247551,4,1,8,91,63,0,0,0,0,12,38864.773259262,0.999608366,1
1050.773024387,8,1,8,91,62,1,0,0,0,12,38869.380054638,0.999726853,0
1052.017717472,3,0,3,88,63,0,0,0,0,12,38866.728936916,0.999658666,0
1052.284526039,8,2,6,91,63,0,0,0,0,12,38869.370856673,0.999726617,1
1054.353065767,7,6,7,90,63,0,0,0,0,12,38867.343662783,0.999674477,0
1055.425341154,6,4,6,91,63,0,0,0,0,12,38868.573236636,0.999706102,0
1059.404519061,0,3,0,90,63,0,0,0,0,12,38869.303670884,0.999724889,0
1060.633247551,2,1,2,92,63,0,0,0,0,12,38869.239229182,0.999723231,0
1062.017717472,1,0,1,89,63,0,0,0,0,12,38867.661824213,0.999682660,0
1062.017717717,4,0,1,89,63,0,0,0,0,12,38864.587817620,0.999603596,1
1064.353066358,0,6,0,91,63,0,0,0,0,12,38869.224198527,0.999722845,0
1069.174904135,6,7,6,92,63,0,0,0,0,12,38868.455980617,0.999703086,0
1070.633247551,4,1,4,93,63,0,0,0,0,12,38864.437988094,0.999599742,0
1072.017718202,7,0,7,90,63,0,0,0,0,12,38867.155960276,0.999669649,0
1072.284525448,1,2,1,93,63,0,0,0,0,12,38867.571783458,0.999680344,0
1074.353066847,2,6,2,92,63,0,0,0,0,12,38869.070254463,0.999718885,0
1075.425341154,6,4,6,93,63,0,0,0,0,12,38868.367385756,0.999700807,0
1079.174904135,6,7,6,93,63,0,0,0,0,12,38868.357382089,0.999700550,0
1080.633247551,4,1,4,94,63,0,0,0,0,12,38864.339389566,0.999597207,0
1082.017717717,4,0,4,91,63,0,0,0,0,12,38864.330237332,0.999596971,0
1082.284525448,5,2,5,94,63,0,0,0,0,12,38867.748128161,0.999684880,0
1084.353065767,7,6,7,93,63,0,0,0,0,12,38867.042710847,0.999666736,0
1085.425340909,3,4,3,94,63,0,0,0,0,12,38866.354583132,0.999649038,0
1089.404519306,1,3,1,93,63,0,0,0,0,12,38867.371379236,0.999675190,0
1090.633247551,2,1,2,95,63,0,0,0,0,12,38868.894648702,0.999714369,0
1092.284525448,1,2,3,95,63,0,0,0,0,12,38867.287495202,0.999673032,1
1092.424302283,3,2,3,95,62,1,0,0,0,12,38866.233495058,0.999645923,0
1094.353065767,7,6,1,94,63,0,0,0,0,12,38866.855555775,0.999661923,1
1094.492842948,1,6,1,94,62,1,0,0,0,12,38867.217663151,0.999671236,0
1094.740307868,4,5,4,99,63,0,0,0,0,12,38864.111896688,0.999591355,0
1095.425340909,3,4,3,95,63,0,0,0,0,12,38866.197246428,0.999644991,0
1099.174904135,6,7,3,95,63,0,0,0,0,12,38868.078250185,0.999693371,1
1100.633247551,4,1,4,96,63,0,0,0,0,12,38864.032084349,0.999589303,0
1102.017717717,4,0,7,93,63,0,0,0,0,12,38864.022932116,0.999589067,1
1102.017718202,7,0,7,93,63,0,0,0,0,12,38866.714722388,0.999658300,0
1104.353065767,7,6,7,95,63,0,0,0,0,12,38866.696574015,0.999657834,0
1104.740308598,0,5,0,100,63,0,0,0,0,12,38868.746071280,0.999710547,0
1105.425340909,3,4,3,96,63,0,0,0,0,12,38866.098647900,0.999642455,0
1110.633247796,5,1,6,97,63,0,0,0,0,12,38867.368973885,0.999675128,1
1110.773025116,6,1,6,97,62,1,0,0,0,12,38867.927346926,0.999689489,0
1112.017717717,4,0,6,94,63,0,0,0,0,12,38863.846642708,0.999584533,1
1112.157494552,6,0,6,94,62,1,0,0,0,12,38867.918194693,0.999689254,0
1119.174904135,6,7,6,97,63,0,0,0,0,12,38867.837977545,0.999687191,0
1119.404519061,4,3,4,96,63,0,0,0,0,12,38863.697255524,0.999580691,0
1120.633247551,0,1,0,98,63,0,0,0,0,12,38868.619389822,0.999707289,0
1122.284525448,1,2,1,98,63,0,0,0,0,12,38866.905354914,0.999663204,0
1124.353065767,7,6,8,97,63,0,0,0,0,12,38866.473415487,0.999652094,1
1124.492842357,4,6,8,97,62,1,0,0,0,12,38863.652154607,0.999579531,1
1124.492842359,8,6,8,97,62,1,0,0,0,12,38868.543636463,0.999705340,0
1125.425341155,8,4,8,98,63,0,0,0,0,12,38868.474263708,0.999703556,0
1129.174904380,5,7,5,98,63,0,0,0,0,12,38867.111918601,0.999668516,0
1129.404519306,1,3,1,97,63,0,0,0,0,12,38866.876830244,0.999662470,0
