timestamp(s),nodeId,src,seq,dst,ttl,hops,rssi(dBm),battery(mV),score,sf,energyJ,energyFrac,forwarded,ok
629.035127545,7,7,48,0,63,0,0,4200,75,8,38873.039288857,0.999820969,0,1
629.264742471,3,3,47,6,63,0,0,4200,75,8,38872.790058548,0.999814559,0,1
629.404519306,7,3,47,6,62,1,0,4200,72,8,38872.970118820,0.999819190,1,1
630.493470961,1,1,49,5,63,0,0,4200,75,8,38873.143781326,0.999823657,0,1
630.633247551,2,1,49,5,62,1,0,4200,72,8,38873.981620350,0.999845206,1,1
631.877940882,0,0,46,7,63,0,0,4200,75,8,38874.462697893,0.999857580,0,1
632.144748858,2,2,49,3,63,0,0,4200,75,8,38873.912039154,0.999843417,0,1
634.213289177,6,6,48,2,63,0,0,4200,75,8,38873.700738831,0.999837982,0,1
634.353065767,7,6,48,2,62,1,0,4200,72,8,38872.890646464,0.999817146,1,1
634.492842357,4,6,48,2,61,2,0,4200,69,8,38871.593785712,0.999783791,1,1
634.600531278,5,5,53,6,63,0,0,4200,75,8,38873.348582208,0.999828924,0,1
634.686673106,8,8,50,4,63,0,0,4200,75,8,38874.150199773,0.999849542,0,1
635.285564319,4,4,49,0,63,0,0,4200,75,8,38871.524463276,0.999782008,0,1
639.035127545,7,7,49,0,63,0,0,4200,75,8,38872.819923865,0.999815327,0,1
639.264742471,3,3,48,5,63,0,0,4200,75,8,38872.665498548,0.999811355,0,1
639.404519061,4,3,48,5,62,1,0,4200,72,8,38871.445289572,0.999779971,1,1
640.493470961,1,1,50,4,63,0,0,4200,75,8,38873.010567502,0.999820231,0,1
641.877940882,0,0,47,7,63,0,0,4200,75,8,38874.355445541,0.999854821,0,1
642.017718202,5,0,47,7,62,1,0,4200,72,8,38873.250913493,0.999826412,1,1
642.144748858,2,2,50,0,63,0,0,4200,75,8,38873.804786802,0.999840658,0,1
644.213289177,6,6,49,3,63,0,0,4200,75,8,38873.576178831,0.999834778,0,1
644.600531278,5,5,54,2,63,0,0,4200,75,8,38873.189600448,0.999824835,0,1
644.686673106,8,8,51,3,63,0,0,4200,75,8,38874.042947421,0.999846784,0,1
645.285564319,4,4,50,5,63,0,0,4200,75,8,38871.356827692,0.999777696,0,1
649.035127545,7,7,50,8,63,0,0,4200,75,8,38872.712671513,0.999812569,0,1
649.174904135,4,7,50,8,62,1,0,4200,72,8,38871.286390474,0.999775885,1,1
649.264742471,3,3,49,4,63,0,0,4200,75,8,38872.549592372,0.999808374,0,1
650.493470961,1,1,51,2,63,0,0,4200,75,8,38872.911968974,0.999817695,0,1
651.877940882,0,0,48,5,63,0,0,4200,75,8,38874.256847013,0.999852285,0,1
652.144748858,2,2,51,3,63,0,0,4200,75,8,38873.714842098,0.999838345,0,1
654.213289177,6,6,50,1,63,0,0,4200,75,8,38873.486234127,0.999832465,0,1
654.353065767,3,6,50,1,62,1,0,4200,72,8,38872.461415871,0.999806106,1,1
654.600531278,5,5,55,3,63,0,0,4200,75,8,38873.065040448,0.999821632,0,1
654.686673106,8,8,52,5,63,0,0,4200,75,8,38873.927041245,0.999843803,0,1
655.285564319,4,4,51,3,63,0,0,4200,75,8,38871.189192108,0.999773385,0,1
659.035127545,7,7,51,8,63,0,0,4200,75,8,38872.605419161,0.999809810,0,1
659.174904135,4,7,51,8,62,1,0,4200,72,8,38871.118754890,0.999771573,1,1
659.264742471,3,3,50,2,63,0,0,4200,75,8,38872.373302964,0.999803840,0,1
660.493470961,1,1,52,3,63,0,0,4200,75,8,38872.804716622,0.999814936,0,1
661.877940882,0,0,49,3,63,0,0,4200,75,8,38874.166902309,0.999849972,0,1
662.144748858,2,2,52,5,63,0,0,4200,75,8,38873.616243570,0.999835809,0,1
662.414766730,0,0,12,65535,63,0,0,4200,0,8,38874.106325819,0.999848414,0,1
662.807546093,1,1,12,65535,63,0,0,4200,0,8,38872.716985891,0.999812680,0,1
663.595940747,3,3,12,65535,63,0,0,4200,0,8,38872.266985460,0.999801106,0,1
664.213289177,6,6,51,1,63,0,0,4200,75,8,38873.377875855,0.999829678,0,1
664.353065767,3,6,51,1,62,1,0,4200,72,8,38872.197675839,0.999799323,1,1
664.600531278,5,5,56,8,63,0,0,4200,75,8,38872.940480448,0.999818428,0,1
664.686673106,8,8,53,4,63,0,0,4200,75,8,38873.819235933,0.999841030,0,1
665.285564319,4,4,52,1,63,0,0,4200,75,8,38871.002589996,0.999768585,0,1
668.473097285,2,2,12,65535,63,0,0,4200,0,7,38873.527980084,0.999833539,0,1
668.722219627,5,5,12,65535,63,0,0,4200,0,7,38872.892783008,0.999817201,0,1
668.970359947,8,8,12,65535,63,0,0,4200,0,7,38873.785290350,0.999840157,0,1
669.035127545,7,7,52,0,63,0,0,4200,75,8,38872.480306201,0.999806592,0,1
669.264742471,3,3,51,2,63,0,0,4200,75,8,38872.109562932,0.999797057,0,1
669.754940824,4,4,12,65535,63,0,0,4200,0,7,38870.949611036,0.999767223,0,1
670.493470961,1,1,53,2,63,0,0,4200,75,8,38872.611852238,0.999809976,0,1
671.363189829,6,6,12,65535,63,0,0,4200,0,8,38873.297611011,0.999827613,0,1
671.877940882,0,0,50,1,63,0,0,4200,75,8,38873.984350629,0.999845277,0,1
672.144748858,2,2,53,4,63,0,0,4200,75,8,38873.452464882,0.999831596,0,1
672.813150705,7,7,12,65535,63,0,0,4200,0,7,38872.423525697,0.999805132,0,1
674.213289177,6,6,52,3,63,0,0,4200,75,8,38873.236201743,0.999826034,0,1
674.600531278,5,5,57,8,63,0,0,4200,75,8,38872.811317056,0.999815106,0,1
674.686673106,8,8,54,3,63,0,0,4200,75,8,38873.714195421,0.999838328,0,1
675.285564319,4,4,53,1,63,0,0,4200,75,8,38870.846912172,0.999764581,0,1
679.035127545,7,7,53,6,63,0,0,4200,75,8,38872.334941081,0.999802853,0,1
679.264742471,3,3,52,2,63,0,0,4200,75,8,38871.982791092,0.999793796,0,1
680.493470961,1,1,54,2,63,0,0,4200,75,8,38872.495393102,0.999806980,0,1
681.877940882,0,0,51,1,63,0,0,4200,75,8,38873.894405925,0.999842963,0,1
682.144748858,2,2,54,6,63,0,0,4200,75,8,38873.362520178,0.999829283,0,1
682.284525693,4,2,54,6,62,1,0,4200,72,8,38870.740740194,0.999761850,1,1
684.213289177,6,6,53,5,63,0,0,4200,75,8,38873.128949391,0.999823275,0,1
684.353065767,3,6,53,5,62,1,0,4200,72,8,38871.885960767,0.999791306,1,1
684.492842357,4,6,53,5,61,2,0,4200,69,8,38870.670908144,0.999760054,1,1
684.600531278,5,5,58,1,63,0,0,4200,75,8,38872.704064704,0.999812347,0,1
684.686673106,8,8,55,6,63,0,0,4200,75,8,38873.615596893,0.999835792,0,1
685.285564319,4,4,54,8,63,0,0,4200,75,8,38870.601585708,0.999758271,0,1
689.035127545,7,7,54,1,63,0,0,4200,75,8,38872.219034905,0.999799872,0,1
689.264742471,3,3,53,4,63,0,0,4200,75,8,38871.797847860,0.999789039,0,1
690.493470961,1,1,55,5,63,0,0,4200,75,8,38872.362179278,0.999803554,0,1
691.877940882,0,0,52,5,63,0,0,4200,75,8,38873.787153573,0.999840205,0,1
692.144748858,2,2,55,8,63,0,0,4200,75,8,38873.255267826,0.999826524,0,1
694.213289177,6,6,54,3,63,0,0,4200,75,8,38873.004389391,0.999820072,0,1
694.600531278,5,5,59,6,63,0,0,4200,75,8,38872.596812352,0.999809589,0,1
694.686673106,8,8,56,5,63,0,0,4200,75,8,38873.508344541,0.999833034,0,1
695.285564319,4,4,55,3,63,0,0,4200,75,8,38870.494333356,0.999755513,0,1
699.035127545,7,7,55,8,63,0,0,4200,75,8,38872.129090201,0.999797559,0,1
699.174904135,4,7,55,8,62,1,0,4200,72,8,38870.423896138,0.999753701,1,1
699.264742471,3,3,54,0,63,0,0,4200,75,8,38871.690595508,0.999786281,0,1
700.493470961,1,1,56,3,63,0,0,4200,75,8,38872.254926926,0.999800795,0,1
701.877940882,0,0,53,2,63,0,0,4200,75,8,38873.705862693,0.999838114,0,1
702.144748858,2,2,56,6,63,0,0,4200,75,8,38873.156669298,0.999823988,0,1
702.284525693,4,2,56,6,62,1,0,4200,72,8,38870.336431970,0.999751451,1,1
704.213289177,6,6,55,3,63,0,0,4200,75,8,38872.905790863,0.999817536,0,1
704.600531278,5,5,60,4,63,0,0,4200,75,8,38872.480906176,0.999806608,0,1
704.686673106,8,8,57,4,63,0,0,4200,75,8,38873.418399837,0.999830720,0,1
705.285564319,4,4,56,3,63,0,0,4200,75,8,38870.274968364,0.999749871,0,1
709.035127545,7,7,56,2,63,0,0,4200,75,8,38872.013184025,0.999794578,0,1
709.174904726,1,7,56,2,62,1,0,4200,72,8,38872.148149258,0.999798049,1,1
709.264742471,3,3,55,5,63,0,0,4200,75,8,38871.583343156,0.999783522,0,1
710.493470961,1,1,57,0,63,0,0,4200,75,8,38872.087291342,0.999796484,0,1
710.633247551,4,1,57,0,62,1,0,4200,72,8,38870.195352318,0.999747823,1,1
711.877940882,0,0,54,8,63,0,0,4200,75,8,38873.589956517,0.999835133,0,1
712.017717472,3,0,54,8,62,1,0,4200,72,8,38871.496007381,0.999781276,1,1
712.144748858,2,2,57,7,63,0,0,4200,75,8,38873.040763122,0.999821007,0,1
714.213289177,6,6,56,1,63,0,0,4200,75,8,38872.815846159,0.999815222,0,1
714.353065767,3,6,56,1,62,1,0,4200,72,8,38871.426129599,0.999779479,1,1
714.492842357,4,6,56,1,61,2,0,4200,69,8,38870.107618160,0.999745566,1,1
714.600531278,5,5,61,6,63,0,0,4200,75,8,38872.373653824,0.999803849,0,1
714.686673106,8,8,58,2,63,0,0,4200,75,8,38873.328455133,0.999828407,0,1
715.285564319,4,4,57,2,63,0,0,4200,75,8,38870.038295724,0.999743783,0,1
719.035127545,7,7,57,1,63,0,0,4200,75,8,38871.905931673,0.999791819,0,1
719.264742471,3,3,56,7,63,0,0,4200,75,8,38871.338016692,0.999777212,0,1
720.493470961,1,1,58,2,63,0,0,4200,75,8,38871.988692814,0.999793948,0,1
721.877940882,0,0,55,2,63,0,0,4200,75,8,38873.491357988,0.999832597,0,1
722.144748858,2,2,58,1,63,0,0,4200,75,8,38872.968126066,0.999819139,0,1
722.414766730,0,0,13,65535,63,0,0,4200,0,7,38873.458761275,0.999831758,0,1
722.807546093,1,1,13,65535,63,0,0,4200,0,7,38871.932992291,0.999792515,0,1
723.595940747,3,3,13,65535,63,0,0,4200,0,7,38871.281590004,0.999775761,0,1
724.213289177,6,6,57,1,63,0,0,4200,75,8,38872.689627279,0.999811976,0,1
724.600531278,5,5,62,8,63,0,0,4200,75,8,38872.261245120,0.999800958,0,1
724.686673106,8,8,59,0,63,0,0,4200,75,8,38873.233354077,0.999825961,0,1
725.285564319,4,4,58,0,63,0,0,4200,75,8,38869.920730668,0.999740760,0,1
728.473097285,2,2,13,65535,63,0,0,4200,0,7,38872.914477876,0.999817759,0,1
728.722219627,5,5,13,65535,63,0,0,4200,0,7,38872.213547680,0.999799731,0,1
728.970359947,8,8,13,65535,63,0,0,4200,0,7,38873.185598318,0.999824732,0,1
729.035127545,7,7,58,3,63,0,0,4200,75,8,38871.798679321,0.999789061,0,1
729.174904135,4,7,58,3,62,1,0,4200,72,8,38869.845137098,0.999738815,1,1
729.264742471,3,3,57,4,63,0,0,4200,75,8,38871.193204532,0.999773488,0,1
729.754940824,4,4,13,65535,63,0,0,4200,0,8,38869.784545052,0.999737257,0,1
730.493470961,1,1,59,3,63,0,0,4200,75,8,38871.846825166,0.999790299,0,1
731.363189829,6,6,13,65535,63,0,0,4200,0,8,38872.607150595,0.999809855,0,1
731.877940882,0,0,56,8,63,0,0,4200,75,8,38873.363300516,0.999829303,0,1
732.017717472,3,0,56,8,62,1,0,4200,72,8,38871.105315797,0.999771227,1,1
732.144748858,2,2,59,6,63,0,0,4200,75,8,38872.834912242,0.999815713,0,1
732.813150705,7,7,13,65535,63,0,0,4200,0,8,38871.718522433,0.999786999,0,1
734.213289177,6,6,58,2,63,0,0,4200,75,8,38872.536534543,0.999808038,0,1
734.353065767,3,6,58,2,62,1,0,4200,72,8,38871.026231231,0.999769193,1,1
734.600531278,5,5,63,8,63,0,0,4200,75,8,38872.110170688,0.999797072,0,1
734.686673106,8,8,60,1,63,0,0,4200,75,8,38873.096089821,0.999822430,0,1
735.285564319,4,4,59,2,63,0,0,4200,75,8,38869.660488108,0.999734066,0,1
739.035127545,7,7,59,3,63,0,0,4200,75,8,38871.629937817,0.999784721,0,1
739.174904135,4,7,59,3,62,1,0,4200,72,8,38869.590050890,0.999732254,1,1
739.264742471,3,3,58,2,63,0,0,4200,75,8,38870.946772148,0.999767149,0,1
740.493470961,1,1,60,5,63,0,0,4200,75,8,38871.730366030,0.999787304,0,1
741.877940882,0,0,57,5,63,0,0,4200,75,8,38873.255495204,0.999826530,0,1
742.144748858,2,2,60,7,63,0,0,4200,75,8,38872.735760754,0.999813163,0,1
744.213289177,6,6,59,7,63,0,0,4200,75,8,38872.446589839,0.999805725,0,1
744.600531278,5,5,64,8,63,0,0,4200,75,8,38872.011572160,0.999794536,0,1
744.686673106,8,8,61,4,63,0,0,4200,75,8,38872.988837469,0.999819672,0,1
745.285564319,4,4,60,0,63,0,0,4200,75,8,38869.492852524,0.999729754,0,1
749.035127545,7,7,60,4,63,0,0,4200,75,8,38871.522685465,0.999781962,0,1
749.264742471,3,3,59,7,63,0,0,4200,75,8,38870.839519796,0.999764391,0,1
750.493470961,1,1,61,6,63,0,0,4200,75,8,38871.623113678,0.999784545,0,1
751.877940882,0,0,58,6,63,0,0,4200,75,8,38873.139589028,0.999823549,0,1
752.017717717,4,0,58,6,62,1,0,4200,72,8,38869.395430421,0.999727249,1,1
752.144748858,2,2,61,0,63,0,0,4200,75,8,38872.628508402,0.999810404,0,1
754.213289177,6,6,60,5,63,0,0,4200,75,8,38872.339337487,0.999802966,0,1
754.600531278,5,5,65,2,63,0,0,4200,75,8,38871.912973632,0.999792000,0,1
754.686673106,8,8,62,7,63,0,0,4200,75,8,38872.898892765,0.999817358,0,1
755.285564319,4,4,61,2,63,0,0,4200,75,8,38869.316563116,0.999725220,0,1
759.035127545,7,7,61,5,63,0,0,4200,75,8,38871.424086937,0.999779426,0,1
759.174904135,6,7,61,5,62,1,0,4200,72,8,38872.251206602,0.999800700,1,1
759.264742471,3,3,60,6,63,0,0,4200,75,8,38870.740921268,0.999761855,0,1
760.493470961,1,1,62,5,63,0,0,4200,75,8,38871.541822798,0.999782454,0,1
761.877940882,0,0,59,6,63,0,0,4200,75,8,38873.058298148,0.999821458,0,1
762.017717717,4,0,59,6,62,1,0,4200,72,8,38869.227794837,0.999722937,1,1
762.144748858,2,2,62,0,63,0,0,4200,75,8,38872.547217522,0.999808313,0,1
764.213289177,6,6,61,8,63,0,0,4200,75,8,38872.180355727,0.999798877,0,1
764.600531278,5,5,66,6,63,0,0,4200,75,8,38871.823028928,0.999789687,0,1
764.686673106,8,8,63,7,63,0,0,4200,75,8,38872.808948061,0.999815045,0,1
765.285564319,4,4,62,6,63,0,0,4200,75,8,38869.148927532,0.999720909,0,1
769.035127545,7,7,62,6,63,0,0,4200,75,8,38871.334142233,0.999777113,0,1
769.264742471,3,3,61,8,63,0,0,4200,75,8,38870.633668916,0.999759096,0,1
770.493470961,1,1,63,7,63,0,0,4200,75,8,38871.434570446,0.999779696,0,1
771.877940882,0,0,60,5,63,0,0,4200,75,8,38872.959699620,0.999818922,0,1
772.144748858,2,2,63,7,63,0,0,4200,75,8,38872.448618994,0.999805777,0,1
774.213289177,6,6,62,5,63,0,0,4200,75,8,38872.081757199,0.999796341,0,1
774.600531278,5,5,67,6,63,0,0,4200,75,8,38871.724430400,0.999787151,0,1
774.686673106,8,8,64,0,63,0,0,4200,75,8,38872.719003357,0.999812732,0,1
775.285564319,4,4,63,8,63,0,0,4200,75,8,38869.033021356,0.999717928,0,1
779.035127545,7,7,63,5,63,0,0,4200,75,8,38871.235543705,0.999774577,0,1
779.174904135,6,7,63,5,62,1,0,4200,72,8,38872.002280138,0.999794297,1,1
779.264742471,3,3,62,2,63,0,0,4200,75,8,38870.509108916,0.999755893,0,1
780.493470961,1,1,64,3,63,0,0,4200,75,8,38871.344625742,0.999777382,0,1
781.877940882,0,0,61,7,63,0,0,4200,75,8,38872.852447268,0.999816164,0,1
782.144748858,2,2,64,8,63,0,0,4200,75,8,38872.350020466,0.999803241,0,1
782.414766730,0,0,14,65535,63,0,0,4200,0,7,38872.811196731,0.999815103,0,1
782.807546093,1,1,14,65535,63,0,0,4200,0,7,38871.288925219,0.999775950,0,1
783.595940747,3,3,14,65535,63,0,0,4200,0,7,38870.452682228,0.999754441,0,1
784.213289177,6,6,63,1,63,0,0,4200,75,8,38871.926272911,0.999792342,0,1
784.353065767,7,6,63,1,62,1,0,4200,72,8,38871.133474368,0.999771952,1,1
784.600531278,5,5,68,2,63,0,0,4200,75,8,38871.612021696,0.999784260,0,1
784.686673106,8,8,65,3,63,0,0,4200,75,8,38872.623902301,0.999810286,0,1
785.285564319,4,4,64,1,63,0,0,4200,75,8,38868.915456300,0.999714904,0,1
785.425340909,5,4,64,1,62,1,0,4200,72,8,38871.542687708,0.999782477,1,1
788.473097285,2,2,14,65535,63,0,0,4200,0,7,38872.284220980,0.999801549,0,1
788.722219627,5,5,14,65535,63,0,0,4200,0,7,38871.503941024,0.999781480,0,1
788.970359947,8,8,14,65535,63,0,0,4200,0,7,38872.567492718,0.999808835,0,1
789.035127545,7,7,64,6,63,0,0,4200,75,8,38871.048941593,0.999769777,0,1
789.264742471,3,3,63,5,63,0,0,4200,75,8,38870.355642932,0.999751946,0,1
789.404519061,4,3,63,5,62,1,0,4200,72,8,38868.827628772,0.999712645,1,1
789.754940824,4,4,14,65535,63,0,0,4200,0,8,38868.767119388,0.999711088,0,1
790.493470961,1,1,65,2,63,0,0,4200,75,8,38871.149176270,0.999772355,0,1
791.363189829,6,6,14,65535,63,0,0,4200,0,8,38871.828700419,0.999789833,0,1
791.877940882,0,0,62,8,63,0,0,4200,75,8,38872.702478756,0.999812307,0,1
792.017717472,3,0,62,8,62,1,0,4200,72,8,38870.249893589,0.999749226,1,1
792.144748858,2,2,65,4,63,0,0,4200,75,8,38872.194342642,0.999799237,0,1
792.813150705,7,7,14,65535,63,0,0,4200,0,7,38870.979456833,0.999767990,0,1
794.213289177,6,6,64,4,63,0,0,4200,75,8,38871.758637327,0.999788031,0,1
794.353065767,7,6,64,4,62,1,0,4200,72,8,38870.909865407,0.999766200,1,1
794.600531278,5,5,69,6,63,0,0,4200,75,8,38871.404614464,0.999778925,0,1
794.686673106,8,8,66,4,63,0,0,4200,75,8,38872.456073181,0.999805969,0,1
795.285564319,4,4,65,8,63,0,0,4200,75,8,38868.673074348,0.999708670,0,1
799.035127545,7,7,65,8,63,0,0,4200,75,8,38870.839142809,0.999764381,0,1
799.174904380,5,7,65,8,62,1,0,4200,72,8,38871.325276809,0.999776885,1,1
799.264742471,3,3,64,1,63,0,0,4200,75,8,38870.152286132,0.999746715,0,1
799.404519306,7,3,64,1,62,1,0,4200,72,8,38870.769972772,0.999762602,1,1
800.493470961,1,1,66,7,63,0,0,4200,75,8,38871.059231566,0.999770042,0,1
801.877940882,0,0,63,4,63,0,0,4200,75,8,38872.621187876,0.999810216,0,1
802.144748858,2,2,66,5,63,0,0,4200,75,8,38872.078436466,0.999796256,0,1
804.213289177,6,6,65,7,63,0,0,4200,75,8,38871.642731151,0.999785050,0,1
804.600531278,5,5,70,3,63,0,0,4200,75,8,38871.236978880,0.999774614,0,1
804.686673106,8,8,67,4,63,0,0,4200,75,8,38872.348820829,0.999803210,0,1
805.285564319,4,4,66,1,63,0,0,4200,75,8,38868.557168172,0.999705688,0,1
805.425340909,7,4,66,1,62,1,0,4200,72,8,38870.681460572,0.999760326,1,1
809.035127545,7,7,66,2,63,0,0,4200,75,8,38870.619777817,0.999758739,0,1
809.264742471,3,3,65,2,63,0,0,4200,75,8,38870.027726132,0.999743511,0,1
810.493470961,1,1,67,7,63,0,0,4200,75,8,38870.943325390,0.999767061,0,1
811.877940882,0,0,64,3,63,0,0,4200,75,8,38872.522589348,0.999807680,0,1
812.144748858,2,2,67,4,63,0,0,4200,75,8,38871.971184114,0.999793498,0,1
814.213289177,6,6,66,5,63,0,0,4200,75,8,38871.535478799,0.999782291,0,1
814.600531278,5,5,71,6,63,0,0,4200,75,8,38871.129726528,0.999771855,0,1
814.686673106,8,8,68,1,63,0,0,4200,75,8,38872.232914653,0.999800229,0,1
815.285564319,4,4,67,5,63,0,0,4200,75,8,38868.441261996,0.999702707,0,1
819.035127545,7,7,67,4,63,0,0,4200,75,8,38870.521179289,0.999756203,0,1
819.264742471,3,3,66,6,63,0,0,4200,75,8,38869.920473780,0.999740753,0,1
820.493470961,1,1,68,0,63,0,0,4200,75,8,38870.844726862,0.999764525,0,1
821.877940882,0,0,65,6,63,0,0,4200,75,8,38872.415336996,0.999804921,0,1
822.144748858,2,2,68,0,63,0,0,4200,75,8,38871.881239410,0.999791184,0,1
822.284525448,1,2,68,0,62,1,0,4200,72,8,38870.766391202,0.999762510,1,1
824.213289177,6,6,67,3,63,0,0,4200,75,8,38871.419572623,0.999779310,0,1
824.600531278,5,5,72,7,63,0,0,4200,75,8,38871.022474176,0.999769097,0,1
824.686673106,8,8,69,4,63,0,0,4200,75,8,38872.142969949,0.999797916,0,1
825.285564319,4,4,68,2,63,0,0,4200,75,8,38868.325355820,0.999699726,0,1
829.035127545,7,7,68,3,63,0,0,4200,75,8,38870.431234585,0.999753890,0,1
829.174904135,4,7,68,3,62,1,0,4200,72,8,38868.254918601,0.999697915,1,1
829.264742471,3,3,67,5,63,0,0,4200,75,8,38869.813221428,0.999737994,0,1
829.404519061,6,3,67,5,62,1,0,4200,72,8,38871.322705252,0.999776819,1,1
830.493470961,1,1,69,0,63,0,0,4200,75,8,38870.685745102,0.999760436,0,1
831.877940882,0,0,66,2,63,0,0,4200,75,8,38872.334046116,0.999802830,0,1
832.144748858,2,2,69,1,63,0,0,4200,75,8,38871.765333234,0.999788203,0,1
834.213289177,6,6,68,8,63,0,0,4200,75,8,38871.251937039,0.999774998,0,1
834.353066497,5,6,68,8,62,1,0,4200,72,8,38870.906657087,0.999766118,1,1
834.600531278,5,5,73,4,63,0,0,4200,75,8,38870.846184768,0.999764562,0,1
834.686673106,8,8,70,1,63,0,0,4200,75,8,38872.027063773,0.999794935,0,1
835.285564319,4,4,69,3,63,0,0,4200,75,8,38868.157720236,0.999695415,0,1
839.035127545,7,7,69,6,63,0,0,4200,75,8,38870.332636057,0.999751354,0,1
839.264742471,3,3,68,2,63,0,0,4200,75,8,38869.697315251,0.999735013,0,1
839.404519061,0,3,68,2,62,1,0,4200,72,8,38872.227684196,0.999800095,1,1
840.493470961,1,1,70,2,63,0,0,4200,75,8,38870.569838926,0.999757455,0,1
841.877940882,0,0,67,2,63,0,0,4200,75,8,38872.157756708,0.999798296,0,1
842.144748858,2,2,70,7,63,0,0,4200,75,8,38871.666734706,0.999785667,0,1
842.414766730,0,0,15,65535,63,0,0,4200,0,7,38872.125159995,0.999797458,0,1
842.807546093,1,1,15,65535,63,0,0,4200,0,7,38870.514138403,0.999756022,0,1
843.595940747,3,3,15,65535,63,0,0,4200,0,7,38869.632234740,0.999733339,0,1
844.213289177,6,6,69,3,63,0,0,4200,75,8,38871.139528335,0.999772107,0,1
844.600531278,5,5,74,6,63,0,0,4200,75,8,38870.730278592,0.999761581,0,1
844.686673106,8,8,71,1,63,0,0,4200,75,8,38871.923308893,0.999792266,0,1
845.285564319,4,4,70,2,63,0,0,4200,75,8,38868.041814060,0.999692433,0,1
848.473097285,2,2,15,65535,63,0,0,4200,0,8,38871.581609268,0.999783478,0,1
848.722219627,5,5,15,65535,63,0,0,4200,0,7,38870.678530720,0.999760250,0,1
848.970359947,8,8,15,65535,63,0,0,4200,0,7,38871.866346349,0.999790801,0,1
849.035127545,7,7,70,2,63,0,0,4200,75,8,38870.237535001,0.999748908,0,1
849.174904865,0,7,70,2,62,1,0,4200,72,8,38872.016862153,0.999794672,1,1
849.264742471,3,3,69,7,63,0,0,4200,75,8,38869.543849267,0.999731066,0,1
849.754940824,4,4,15,65535,63,0,0,4200,0,7,38867.993438492,0.999691189,0,1
850.493470961,1,1,71,2,63,0,0,4200,75,8,38870.415819982,0.999753493,0,1
851.363189829,6,6,15,65535,63,0,0,4200,0,8,38871.045453315,0.999769688,0,1
851.877940882,0,0,68,8,63,0,0,4200,75,8,38871.932488868,0.999792502,0,1
852.017717717,4,0,68,8,62,1,0,4200,72,8,38867.905726229,0.999688933,1,1
852.144748858,2,2,71,8,63,0,0,4200,75,8,38871.483630066,0.999780958,0,1
852.813150705,7,7,15,65535,63,0,0,4200,0,7,38870.180754497,0.999747447,0,1
854.213289177,6,6,70,7,63,0,0,4200,75,8,38870.970233871,0.999767753,0,1
854.600531278,5,5,75,0,63,0,0,4200,75,8,38870.565946944,0.999757355,0,1
854.686673106,8,8,72,2,63,0,0,4200,75,8,38871.772787421,0.999788395,0,1
855.285564319,4,4,71,3,63,0,0,4200,75,8,38867.844166572,0.999687350,0,1
859.035127545,7,7,71,5,63,0,0,4200,75,8,38870.100823705,0.999745392,0,1
859.264742471,3,3,70,6,63,0,0,4200,75,8,38869.439541427,0.999728383,0,1
860.493470961,1,1,72,4,63,0,0,4200,75,8,38870.290707022,0.999750275,0,1
861.877940882,0,0,69,2,63,0,0,4200,75,8,38871.833890340,0.999789966,0,1
862.144748858,2,2,72,5,63,0,0,4200,75,8,38871.376377714,0.999778199,0,1
864.213289177,6,6,71,7,63,0,0,4200,75,8,38870.854327695,0.999764772,0,1
864.600531278,5,5,76,2,63,0,0,4200,75,8,38870.467348416,0.999754819,0,1
864.686673106,8,8,73,6,63,0,0,4200,75,8,38871.682842717,0.999786081,0,1
865.285564319,4,4,72,5,63,0,0,4200,75,8,38867.736914220,0.999684591,0,1
869.035127545,7,7,72,0,63,0,0,4200,75,8,38870.002225177,0.999742856,0,1
869.264742471,3,3,71,6,63,0,0,4200,75,8,38869.332289075,0.999725625,0,1
870.493470961,1,1,73,2,63,0,0,4200,75,8,38870.192108494,0.999747739,0,1
871.877940882,0,0,70,8,63,0,0,4200,75,8,38871.717984164,0.999786985,0,1
872.017717717,4,0,70,8,62,1,0,4200,72,8,38867.648145941,0.999682308,1,1
872.144748858,2,2,73,3,63,0,0,4200,75,8,38871.295086834,0.999776108,0,1
874.213289177,6,6,72,2,63,0,0,4200,75,8,38870.747075343,0.999762013,0,1
874.353065767,3,6,72,2,62,1,0,4200,72,8,38869.244112575,0.999723357,1,1
874.492842357,0,6,72,2,61,2,0,4200,69,8,38871.648005744,0.999785185,1,1
874.600531278,5,5,77,8,63,0,0,4200,75,8,38870.342788416,0.999751615,0,1
874.686673106,8,8,74,4,63,0,0,4200,75,8,38871.575590365,0.999783323,0,1
875.285564319,4,4,73,3,63,0,0,4200,75,8,38867.569278636,0.999680280,0,1
879.035127545,7,7,73,5,63,0,0,4200,75,8,38869.877665177,0.999739652,0,1
879.264742471,3,3,72,4,63,0,0,4200,75,8,38869.155999667,0.999721091,0,1
879.404519061,0,3,72,4,62,1,0,4200,72,8,38871.568546660,0.999783142,1,1
880.493470961,1,1,74,8,63,0,0,4200,75,8,38870.067548494,0.999744536,0,1
880.633247551,4,1,74,8,62,1,0,4200,72,8,38867.472354942,0.999677787,1,1
881.877940882,0,0,71,5,63,0,0,4200,75,8,38871.489965348,0.999781121,0,1
882.144748858,2,2,74,7,63,0,0,4200,75,8,38871.196488306,0.999773572,0,1
884.213289177,6,6,73,8,63,0,0,4200,75,8,38870.631169167,0.999759032,0,1
