timestamp(s),nodeId,src,dst,seq,ttl,hops,rssi(dBm),battery(mV),score,sf,energyJ,energyFrac,forwarded
467.098559121,6,7,6,126,63,0,0,0,0,12,3872.663216461,0.996055354,0
467.795330447,7,6,5,165,63,0,0,0,0,12,3876.061831543,0.996929483,1
468.098559121,6,7,0,127,63,0,0,0,0,12,3872.573304059,0.996032228,1
469.098559851,2,7,2,128,63,0,0,0,0,12,3876.848548117,0.997131828,0
469.343628029,5,8,1,139,63,0,0,0,0,12,3871.370438576,0.995722849,1
470.098559366,5,7,2,129,63,0,0,0,0,12,3871.233439123,0.995687613,1
470.899494846,8,5,8,162,63,0,0,0,0,12,3874.313479917,0.996479805,0
471.098559366,5,7,2,130,63,0,0,0,0,12,3871.100970367,0.995653542,1
471.098559851,2,7,2,130,63,0,0,0,0,12,3876.698434776,0.997093219,0
472.098559121,6,7,0,131,63,0,0,0,0,12,3872.212694144,0.995939479,1
472.899494846,8,5,7,164,63,0,0,0,0,12,3874.163366576,0.996441195,1
473.899495089,1,5,1,165,63,0,0,0,0,12,3873.746052547,0.996333861,0
474.098559366,3,7,1,133,63,0,0,0,0,12,3871.750604916,0.995820629,1
474.098559712,1,7,1,133,63,0,0,0,0,12,3873.738963642,0.996332038,0
474.795330447,3,6,3,172,63,0,0,0,0,12,3871.619882758,0.995787007,0
475.098559712,1,7,1,134,63,0,0,0,0,12,3873.654993533,0.996310441,0
475.795331177,1,6,1,173,63,0,0,0,0,12,3873.584654604,0.996292349,0
476.098559121,4,7,4,135,63,0,0,0,0,12,3874.268160282,0.996468148,0
477.098559366,5,7,2,136,63,0,0,0,0,12,3870.614016280,0.995528296,1
477.098559851,2,7,2,136,63,0,0,0,0,12,3876.254037044,0.996978919,0
477.343628029,7,8,7,147,63,0,0,0,0,12,3875.306964042,0.996735330,0
478.098559121,6,7,0,137,63,0,0,0,0,12,3871.701970888,0.995808120,1
478.098559851,0,7,0,137,63,0,0,0,0,12,3873.327553015,0.996226222,0
478.795330447,3,6,2,176,63,0,0,0,0,12,3871.325598368,0.995711316,1
478.899494846,8,5,3,170,63,0,0,0,0,12,3873.664527904,0.996312893,1
478.935107767,2,6,2,176,62,1,0,0,0,12,3876.110807479,0.996942080,0
479.600487415,7,4,7,150,63,0,0,0,0,12,3875.161313483,0.996697869,0
480.098559366,5,7,5,139,63,0,0,0,0,12,3870.337376475,0.995457144,0
480.343628029,5,8,0,150,63,0,0,0,0,12,3870.330022587,0.995455253,1
480.795330447,3,6,3,178,63,0,0,0,0,12,3871.115101794,0.995657176,0
480.899494844,2,5,2,172,63,0,0,0,0,12,3875.966841561,0.996905052,0
481.098559366,3,7,3,140,63,0,0,0,0,12,3871.107412903,0.995655199,0
481.343628029,5,8,0,151,63,0,0,0,0,12,3870.191611538,0.995419653,1
482.098559121,6,7,0,141,63,0,0,0,0,12,3871.347303265,0.995716899,1
482.098559851,0,7,0,141,63,0,0,0,0,12,3873.045153209,0.996153589,0
483.098559121,6,7,0,142,63,0,0,0,0,12,3871.208892216,0.995681299,1
483.600487415,7,4,7,154,63,0,0,0,0,12,3874.872971385,0.996623707,0
483.795330447,3,6,3,181,63,0,0,0,0,12,3870.898845221,0.995601555,0
483.899494846,8,5,3,175,63,0,0,0,0,12,3873.243717050,0.996204660,1
484.098559121,4,7,4,143,63,0,0,0,0,12,3873.691476086,0.996319824,0
484.365923503,6,3,8,177,63,0,0,0,0,12,3871.068941148,0.995645304,1
484.795330447,7,6,7,182,63,0,0,0,0,12,3874.799763565,0.996604877,0
485.098559121,6,7,6,144,63,0,0,0,0,12,3870.938012411,0.995611629,0
485.899494846,8,5,8,177,63,0,0,0,0,12,3873.027278184,0.996148991,0
486.098559366,3,7,3,145,63,0,0,0,0,12,3870.746985281,0.995562496,0
487.098559121,6,7,6,146,63,0,0,0,0,12,3870.790300667,0.995573637,0
488.098559121,4,7,4,147,63,0,0,0,0,12,3873.374460984,0.996238287,0
488.795330447,7,6,5,186,63,0,0,0,0,12,3874.499157183,0.996527561,1
489.098559123,8,7,8,148,63,0,0,0,0,12,3872.749491768,0.996077544,0
490.098559121,4,7,4,149,63,0,0,0,0,12,3873.230289935,0.996201206,0
491.600487660,6,4,6,162,63,0,0,0,0,12,3870.420857351,0.995478616,0
491.795330447,3,6,3,189,63,0,0,0,0,12,3870.237628924,0.995431489,0
492.098559851,2,7,2,151,63,0,0,0,0,12,3875.093025271,0.996680305,0
493.098559366,5,7,2,152,63,0,0,0,0,12,3869.238940604,0.995174625,1
493.098559851,2,7,2,152,63,0,0,0,0,12,3875.020939746,0.996661764,0
493.899494846,8,5,7,185,63,0,0,0,0,12,3872.368843184,0.995979641,1
494.343628029,7,8,6,164,63,0,0,0,0,12,3873.976648911,0.996393171,1
494.795330447,3,6,2,192,63,0,0,0,0,12,3870.015430058,0.995374339,1
495.098559366,5,7,2,154,63,0,0,0,0,12,3869.040328615,0.995123541,1
495.098559851,2,7,2,154,63,0,0,0,0,12,3874.876768697,0.996624683,0
495.899495089,1,5,1,187,63,0,0,0,0,12,3872.145784187,0.995922270,0
496.098559366,5,7,2,155,63,0,0,0,0,12,3868.907859859,0.995089470,1
496.098559851,2,7,2,155,63,0,0,0,0,12,3874.798740880,0.996604614,0
496.795330447,3,6,3,194,63,0,0,0,0,12,3869.804933485,0.995320199,0
497.098559121,4,7,4,156,63,0,0,0,0,12,3872.728092861,0.996072040,0
498.098559121,6,7,6,157,63,0,0,0,0,12,3869.909666801,0.995347137,0
498.343628029,7,8,7,168,63,0,0,0,0,12,3873.639808166,0.996306535,0
498.795330447,3,6,2,196,63,0,0,0,0,12,3869.642935558,0.995278533,1
499.098559121,4,7,4,158,63,0,0,0,0,12,3872.583921812,0.996034959,0
500.098559121,6,7,6,159,63,0,0,0,0,12,3869.759553459,0.995308527,0
500.343628029,5,8,5,170,63,0,0,0,0,12,3868.551780641,0.994997886,0
500.365923503,6,3,5,193,63,0,0,0,0,12,3869.752071148,0.995306603,1
500.505700093,7,3,5,193,62,1,0,0,0,12,3873.494703582,0.996269214,1
500.899494846,8,5,3,192,63,0,0,0,0,12,3871.786034403,0.995829741,1
501.795330447,3,6,3,199,63,0,0,0,0,12,3869.354411168,0.995204324,0
502.098559121,4,7,4,161,63,0,0,0,0,12,3872.373607531,0.995980866,0
502.600487415,3,4,3,173,63,0,0,0,0,12,3869.277505647,0.995184544,0
502.899494846,8,5,7,194,63,0,0,0,0,12,3871.575537829,0.995775601,1
503.343628029,5,8,1,173,63,0,0,0,0,12,3868.341466360,0.994943793,1
503.795330447,3,6,2,201,63,0,0,0,0,12,3869.198355534,0.995164186,1
504.098559366,3,7,1,163,63,0,0,0,0,12,3869.130283411,0.995146678,1
504.238336201,1,7,1,163,62,1,0,0,0,12,3871.590917436,0.995779557,0
504.899495089,1,5,1,196,63,0,0,0,0,12,3871.520783637,0.995761518,0
505.365923748,1,3,1,198,63,0,0,0,0,12,3871.506212423,0.995757771,0
505.600487415,3,4,3,176,63,0,0,0,0,12,3868.922655732,0.995093276,0
505.899495089,1,5,1,197,63,0,0,0,0,12,3871.436813527,0.995739921,0
506.098559366,3,7,1,165,63,0,0,0,0,12,3868.907902253,0.995089481,1
506.098559712,1,7,1,165,63,0,0,0,0,12,3871.429724622,0.995738098,0
506.795330447,3,6,2,204,63,0,0,0,0,12,3868.777180095,0.995055859,1
507.098559712,1,7,1,166,63,0,0,0,0,12,3871.357639098,0.995719557,0
507.899494846,8,5,8,199,63,0,0,0,0,12,3871.130957805,0.995661255,0
508.098559366,3,7,1,167,63,0,0,0,0,12,3868.637022447,0.995019810,1
508.899494846,8,5,3,200,63,0,0,0,0,12,3871.052929988,0.995641186,1
509.343628029,5,8,5,179,63,0,0,0,0,12,3867.854512274,0.994818547,0
509.795330447,3,6,3,207,63,0,0,0,0,12,3868.440157057,0.994969176,0
510.098559121,4,7,4,169,63,0,0,0,0,12,3871.785038751,0.995829485,0
510.795331038,8,6,8,208,63,0,0,0,0,12,3870.837091106,0.995585672,0
511.098559121,4,7,4,170,63,0,0,0,0,12,3871.707010934,0.995809416,0
512.098559121,6,7,0,171,63,0,0,0,0,12,3868.804432471,0.995062868,1
513.098559121,6,7,6,172,63,0,0,0,0,12,3868.666021422,0.995027269,0
513.899494844,2,5,2,205,63,0,0,0,0,12,3873.514232639,0.996274237,0
514.098559121,4,7,4,173,63,0,0,0,0,12,3871.484812068,0.995752266,0
514.795330447,3,6,2,212,63,0,0,0,0,12,3868.067844850,0.994873417,1
515.098559366,5,7,2,174,63,0,0,0,0,12,3867.423410722,0.994707667,1
516.098559366,5,7,5,175,63,0,0,0,0,12,3867.290941966,0.994673596,0
517.098559366,5,7,5,176,63,0,0,0,0,12,3867.218856441,0.994655056,0
517.365923503,4,3,4,210,63,0,0,0,0,12,3871.267015475,0.995696249,0
517.899494844,4,5,4,209,63,0,0,0,0,12,3871.197616580,0.995678399,0
518.098559366,5,7,5,177,63,0,0,0,0,12,3867.146770917,0.994636515,0
518.899494846,8,5,3,210,63,0,0,0,0,12,3870.241980049,0.995432608,1
519.098559851,2,7,2,178,63,0,0,0,0,12,3873.152658402,0.996181239,0
519.600487415,7,4,7,190,63,0,0,0,0,12,3872.117630042,0.995915028,0
520.098559121,6,7,6,179,63,0,0,0,0,12,3868.155480458,0.994895957,0
520.343628029,5,8,2,190,63,0,0,0,0,12,3866.995245980,0.994597543,1
520.343628618,2,8,2,190,63,0,0,0,0,12,3873.079161282,0.996162336,0
521.343628029,5,8,1,191,63,0,0,0,0,12,3866.856834931,0.994561943,1
522.098559366,5,7,2,181,63,0,0,0,0,12,3866.719835478,0.994526707,1
522.600487415,3,4,3,193,63,0,0,0,0,12,3867.420015133,0.994706794,0
523.098559121,4,7,4,182,63,0,0,0,0,12,3870.830100055,0.995583873,0
523.795331038,0,6,1,221,63,0,0,0,0,12,3870.043735709,0.995381619,1
523.899495089,1,5,1,215,63,0,0,0,0,12,3870.174927841,0.995415362,0
524.098559121,4,7,4,183,63,0,0,0,0,12,3870.758014530,0.995565333,0
524.600487661,8,4,8,195,63,0,0,0,0,12,3869.738921366,0.995303221,0
524.795330447,3,6,3,222,63,0,0,0,0,12,3867.262837203,0.994666368,0
525.899494846,8,5,8,217,63,0,0,0,0,12,3869.659171268,0.995282709,0
526.098559366,3,7,1,185,63,0,0,0,0,12,3867.183062788,0.994645849,1
526.398591956,6,3,8,219,63,0,0,0,0,12,3867.673700782,0.994772042,1
527.098559366,3,7,1,186,63,0,0,0,0,12,3867.044651739,0.994610250,1
527.098559712,1,7,1,186,63,0,0,0,0,12,3869.963466948,0.995360974,0
528.098559121,6,7,0,187,63,0,0,0,0,12,3867.464932398,0.994718347,1
529.098559121,6,7,0,188,63,0,0,0,0,12,3867.326521349,0.994682747,1
530.098559366,3,7,1,189,63,0,0,0,0,12,3866.773954226,0.994540626,1
530.899494846,8,5,7,222,63,0,0,0,0,12,3869.280916768,0.995185421,1
532.098559366,3,7,3,191,63,0,0,0,0,12,3866.563457652,0.994486486,0
532.343628029,7,8,7,202,63,0,0,0,0,12,3871.217651489,0.995683552,0
532.600487661,8,4,8,203,63,0,0,0,0,12,3869.078084769,0.995133252,0
533.098559121,4,7,4,192,63,0,0,0,0,12,3870.109244810,0.995398468,0
533.343628029,5,8,5,203,63,0,0,0,0,12,3865.865099881,0.994306867,0
533.365923503,6,3,5,226,63,0,0,0,0,12,3866.970313708,0.994591130,1
533.505700093,7,3,5,226,62,1,0,0,0,12,3871.138690137,0.995663243,1
534.098559366,5,7,2,193,63,0,0,0,0,12,3865.794425952,0.994288690,1
534.098559851,2,7,2,193,63,0,0,0,0,12,3872.083260120,0.995906188,0
534.795330447,7,6,7,232,63,0,0,0,0,12,3871.004553110,0.995628743,0
534.899494846,8,5,8,226,63,0,0,0,0,12,3868.926249146,0.995094200,0
535.098559121,4,7,4,194,63,0,0,0,0,12,3869.965073761,0.995361387,0
535.625836453,0,1,0,228,63,0,0,0,0,12,3869.119302472,0.995143854,0
536.098559123,8,7,8,195,63,0,0,0,0,12,3868.847074719,0.995073836,0
536.899495574,0,5,0,228,63,0,0,0,0,12,3869.039698378,0.995123379,0
537.098559121,4,7,4,196,63,0,0,0,0,12,3869.814960420,0.995322778,0
537.505816789,5,2,8,182,63,0,0,0,0,12,3865.509498051,0.994215406,1
537.899494844,2,5,2,229,63,0,0,0,0,12,3871.790122344,0.995830793,0
538.098559121,6,7,0,197,63,0,0,0,0,12,3866.545100580,0.994481765,1
538.899494846,8,5,3,230,63,0,0,0,0,12,3868.620080170,0.995015453,1
539.039272167,3,5,3,230,62,1,0,0,0,12,3866.041373598,0.994352205,0
539.899494844,2,5,2,231,63,0,0,0,0,12,3871.645951295,0.995793712,0
540.098559366,3,7,3,199,63,0,0,0,0,12,3865.968946579,0.994333577,0
540.899494844,2,5,2,232,63,0,0,0,0,12,3871.573865770,0.995775171,0
541.098559121,6,7,6,200,63,0,0,0,0,12,3866.256576189,0.994407556,0
541.899494846,8,5,8,233,63,0,0,0,0,12,3868.337498072,0.994942772,0
542.098559366,5,7,5,201,63,0,0,0,0,12,3865.091032999,0.994107776,0
542.365923503,4,3,4,235,63,0,0,0,0,12,3869.452992779,0.995229679,0
543.098559121,6,7,0,202,63,0,0,0,0,12,3866.112405140,0.994370475,1
543.343628029,5,8,2,213,63,0,0,0,0,12,3865.011593587,0.994087344,1
543.795330447,7,6,5,241,63,0,0,0,0,12,3870.373610267,0.995466464,1
544.098559121,4,7,4,203,63,0,0,0,0,12,3869.310361748,0.995192994,0
545.098559121,6,7,0,204,63,0,0,0,0,12,3865.895966274,0.994314806,1
545.098559851,0,7,0,204,63,0,0,0,0,12,3868.473752157,0.994977817,0
545.600487415,7,4,7,216,63,0,0,0,0,12,3870.176120574,0.995415669,0
545.899494846,8,5,7,237,63,0,0,0,0,12,3868.037271390,0.994865553,1
546.899494844,2,5,2,238,63,0,0,0,0,12,3871.082968158,0.995648912,0
547.098559366,3,7,1,206,63,0,0,0,0,12,3865.434636445,0.994196151,1
547.899494846,8,5,8,239,63,0,0,0,0,12,3867.820452824,0.994809787,0
548.899494846,8,5,3,240,63,0,0,0,0,12,3867.707809712,0.994780815,1
549.600487415,7,4,7,220,63,0,0,0,0,12,3869.868812501,0.995336629,0
550.098559123,8,7,8,209,63,0,0,0,0,12,3867.574194345,0.994746449,0
550.343628029,7,8,7,220,63,0,0,0,0,12,3869.798206487,0.995318469,0
550.625836453,0,1,0,243,63,0,0,0,0,12,3868.011748198,0.994858989,0
551.795331038,0,6,1,249,63,0,0,0,0,12,3867.929203398,0.994837758,1
552.098559123,8,7,8,211,63,0,0,0,0,12,3867.430023296,0.994709368,0
553.098559123,8,7,8,212,63,0,0,0,0,12,3867.354397076,0.994689917,0
553.899494844,2,5,2,245,63,0,0,0,0,12,3870.559403511,0.995514250,0
554.098559121,4,7,4,213,63,0,0,0,0,12,3868.500674309,0.994984741,0
554.343628029,7,8,6,224,63,0,0,0,0,12,3869.487133678,0.995238460,1
554.795330447,7,6,5,252,63,0,0,0,0,12,3869.412264055,0.995219204,1
555.098559121,6,7,0,214,63,0,0,0,0,12,3865.067088819,0.994101617,1
555.625837183,6,1,6,248,63,0,0,0,0,12,3864.997726173,0.994083777,0
555.795331038,0,6,0,253,63,0,0,0,0,12,3867.574535775,0.994746537,0
555.899494846,8,5,3,247,63,0,0,0,0,12,3867.127402528,0.994631534,1
557.098559121,6,7,6,216,63,0,0,0,0,12,3864.862534538,0.994049006,0
558.098559121,4,7,4,217,63,0,0,0,0,12,3868.218274504,0.994912108,0
559.098559366,3,7,1,218,63,0,0,0,0,12,3864.477013221,0.993949849,1
559.795331038,0,6,0,257,63,0,0,0,0,12,3867.274309092,0.994669318,0
560.899494844,2,5,2,252,63,0,0,0,0,12,3870.048862547,0.995382938,0
561.098559121,4,7,4,220,63,0,0,0,0,12,3867.996075638,0.994854958,0
562.098559123,8,7,8,221,63,0,0,0,0,12,3866.633359539,0.994504465,0
562.795330447,3,6,3,260,63,0,0,0,0,12,3864.124092197,0.993859077,0
562.899494844,2,5,2,254,63,0,0,0,0,12,3869.898749206,0.995344328,0
563.098559121,6,7,0,222,63,0,0,0,0,12,3864.424079099,0.993936234,1
563.098559851,0,7,0,222,63,0,0,0,0,12,3867.050363628,0.994611719,0
563.343628029,5,8,0,233,63,0,0,0,0,12,3863.459459289,0.993688133,1
563.795330447,3,6,3,261,63,0,0,0,0,12,3864.052006673,0.993840537,0
564.098559123,8,7,8,223,63,0,0,0,0,12,3866.477303905,0.994464327,0
564.625837044,7,1,7,257,63,0,0,0,0,12,3868.655771030,0.995024632,0
564.795330447,3,6,3,262,63,0,0,0,0,12,3863.973978856,0.993820468,0
565.098559123,8,7,8,224,63,0,0,0,0,12,3866.405218381,0.994445787,0
565.365923748,7,3,5,258,63,0,0,0,0,12,3868.585182606,0.995006477,1
566.098559366,5,7,5,225,63,0,0,0,0,12,3863.184231079,0.993617343,0
567.098559121,4,7,4,226,63,0,0,0,0,12,3867.563562491,0.994743715,0
567.899495089,1,5,1,259,63,0,0,0,0,12,3867.018489406,0.994603521,0
568.098559121,6,7,6,227,63,0,0,0,0,12,3863.991383659,0.993824944,0
568.505816789,5,2,5,213,63,0,0,0,0,12,3863.025829643,0.993576602,0
568.899494846,8,5,7,260,63,0,0,0,0,12,3866.118022893,0.994371919,1
569.343628029,5,8,5,239,63,0,0,0,0,12,3862.954678326,0.993558302,0
569.600487661,8,4,8,240,63,0,0,0,0,12,3865.987276418,0.994338291,0
569.899494846,8,5,3,261,63,0,0,0,0,12,3865.979611844,0.994336320,1
570.098559366,3,7,1,229,63,0,0,0,0,12,3863.599920050,0.993724259,1
570.600487661,8,4,8,241,63,0,0,0,0,12,3865.848865369,0.994302692,0
570.899494846,8,5,7,262,63,0,0,0,0,12,3865.841200795,0.994300720,1
571.600487415,7,4,7,242,63,0,0,0,0,12,3868.090935141,0.994879356,0
571.795330447,3,6,2,269,63,0,0,0,0,12,3863.391170075,0.993670568,1
572.098559366,3,7,3,231,63,0,0,0,0,12,3863.323097952,0.993653060,0
572.343628029,7,8,7,242,63,0,0,0,0,12,3868.020329126,0.994861196,0
572.365923503,6,3,6,265,63,0,0,0,0,12,3863.689616958,0.993747329,0
573.098559366,5,7,5,232,63,0,0,0,0,12,3862.679632408,0.993487560,0
574.098559123,8,7,8,233,63,0,0,0,0,12,3865.563414379,0.994229273,0
575.098559121,4,7,4,234,63,0,0,0,0,12,3866.998762880,0.994598447,0
575.343628029,7,8,1,245,63,0,0,0,0,12,3867.810014845,0.994807103,1
576.098559366,3,7,1,235,63,0,0,0,0,12,3863.016928976,0.993574313,1
576.238336201,1,7,1,235,62,1,0,0,0,12,3866.439853485,0.994454695,0
576.795331038,0,6,1,274,63,0,0,0,0,12,3866.090451223,0.994364828,1
577.098559366,5,7,2,236,63,0,0,0,0,12,3862.385348018,0.993411869,1
577.098559851,2,7,2,236,63,0,0,0,0,12,3868.888405249,0.995084466,0
577.505816789,5,2,5,222,63,0,0,0,0,12,3862.316676690,0.993394207,0
578.098559366,5,7,5,237,63,0,0,0,0,12,3862.246936969,0.993376270,0
579.098559121,4,7,4,238,63,0,0,0,0,12,3866.692593905,0.994519700,0
579.795330447,3,6,2,277,63,0,0,0,0,12,3862.658065660,0.993482013,1
580.098559121,6,7,6,239,63,0,0,0,0,12,3863.072876733,0.993588703,0
580.343628029,5,8,2,250,63,0,0,0,0,12,3862.107296617,0.993340354,1
581.098559366,5,7,5,240,63,0,0,0,0,12,3861.970297163,0.993305118,0
581.600487415,7,4,7,252,63,0,0,0,0,12,3867.327523541,0.994683005,0
582.098559851,2,7,2,241,63,0,0,0,0,12,3868.522035334,0.994990235,0
582.343628029,7,8,6,252,63,0,0,0,0,12,3867.256917527,0.994664845,1
582.483404619,6,8,6,252,62,1,0,0,0,12,3862.914604389,0.993547995,0
583.098559366,3,7,1,242,63,0,0,0,0,12,3862.373736964,0.993408883,1
583.098559712,1,7,1,242,63,0,0,0,0,12,3865.942002219,0.994326647,0
583.600487660,6,4,6,254,63,0,0,0,0,12,3862.829959882,0.993526224,0
584.098559121,4,7,4,243,63,0,0,0,0,12,3866.332166282,0.994426998,0
585.098559366,3,7,3,244,63,0,0,0,0,12,3862.169182683,0.993356271,0
585.795330447,3,6,2,283,63,0,0,0,0,12,3862.098843757,0.993338180,1
586.600487415,7,4,7,257,63,0,0,0,0,12,3866.918597272,0.994577829,0
587.098559121,6,7,0,246,63,0,0,0,0,12,3862.520739722,0.993446692,1
587.098559851,0,7,0,246,63,0,0,0,0,12,3865.337177611,0.994171085,0
588.098559366,3,7,3,247,63,0,0,0,0,12,3861.874716000,0.993280534,0
588.343628029,5,8,5,258,63,0,0,0,0,12,3861.464286896,0.993174971,0
588.625836453,0,1,0,281,63,0,0,0,0,12,3865.195729449,0.994134704,0
589.098559366,3,7,3,248,63,0,0,0,0,12,3861.796688183,0.993260465,0
589.795330692,4,6,4,287,63,0,0,0,0,12,3865.901399731,0.994316204,0
590.098559123,8,7,8,249,63,0,0,0,0,12,3864.386276818,0.993926512,0
590.343628029,5,8,5,260,63,0,0,0,0,12,3861.314173555,0.993136362,0
590.795330447,3,6,3,288,63,0,0,0,0,12,3861.654263732,0.993223833,0
590.899494846,8,5,3,282,63,0,0,0,0,12,3864.315337904,0.993908266,1
591.343628029,7,8,1,261,63,0,0,0,0,12,3866.565591452,0.994487035,1
592.343628029,5,8,2,262,63,0,0,0,0,12,3861.175944799,0.993100809,1
593.098559121,4,7,4,252,63,0,0,0,0,12,3865.683396562,0.994260133,0
593.899494844,4,5,6,285,63,0,0,0,0,12,3865.612457648,0.994241887,1
594.343628029,7,8,4,264,63,0,0,0,0,12,3866.283009354,0.994414354,1
594.625837044,7,1,7,287,63,0,0,0,0,12,3866.215058306,0.994396877,0
595.098559366,3,7,1,254,63,0,0,0,0,12,3861.352290451,0.993146165,1
596.795330447,3,6,2,294,63,0,0,0,0,12,3861.137598184,0.993090946,1
597.098559121,6,7,6,256,63,0,0,0,0,12,3861.709789783,0.993238115,0
597.899494844,2,5,2,289,63,0,0,0,0,12,3867.369813557,0.994693882,0
598.098559121,4,7,4,257,63,0,0,0,0,12,3865.256643415,0.994150371,0
599.098559712,1,7,1,258,63,0,0,0,0,12,3864.818345289,0.994037640,0
599.600487660,6,4,6,270,63,0,0,0,0,12,3861.556785333,0.993198762,0
599.899494844,2,5,2,291,63,0,0,0,0,12,3867.207815630,0.994652216,0
600.098559366,3,7,3,259,63,0,0,0,0,12,3860.859211780,0.993019345,0
600.795330447,3,6,2,298,63,0,0,0,0,12,3860.788872854,0.993001253,1
600.899494844,2,5,2,292,63,0,0,0,0,12,3867.135730106,0.994633675,0
601.098559366,5,7,2,260,63,0,0,0,0,12,3860.462261149,0.992917248,1
602.098559366,5,7,5,261,63,0,0,0,0,12,3860.329792393,0.992883177,0
602.343628029,5,8,0,272,63,0,0,0,0,12,3860.322438505,0.992881286,1
602.899494846,8,5,3,294,63,0,0,0,0,12,3863.389928378,0.993670249,1
604.098559121,6,7,6,263,63,0,0,0,0,12,3861.181421942,0.993102218,0
604.343628029,5,8,0,274,63,0,0,0,0,12,3860.111941931,0.992827146,1
605.098559121,6,7,6,264,63,0,0,0,0,12,3861.109336417,0.993083677,0
605.899494846,8,5,8,297,63,0,0,0,0,12,3863.107346280,0.993597568,0
607.098559366,5,7,5,266,63,0,0,0,0,12,3859.836713721,0.992756356,0
608.098559366,3,7,3,267,63,0,0,0,0,12,3860.209880068,0.992852335,0
608.795331038,0,6,0,306,63,0,0,0,0,12,3863.748138837,0.993762381,0
609.098559366,5,7,2,268,63,0,0,0,0,12,3859.682679986,0.992716739,1
609.098559851,2,7,2,268,63,0,0,0,0,12,3866.519743304,0.994475243,0
610.098559366,3,7,3,269,63,0,0,0,0,12,3860.053824434,0.992812198,0
610.343628029,7,8,6,280,63,0,0,0,0,12,3865.098969193,0.994109817,1
610.483404619,6,8,6,280,62,1,0,0,0,12,3860.662539683,0.992968760,0
610.625836453,0,1,0,303,63,0,0,0,0,12,3863.610886369,0.993727080,0
611.899494846,8,5,3,303,63,0,0,0,0,12,3862.596623024,0.993466210,1
612.343628029,5,8,5,282,63,0,0,0,0,12,3859.375955581,0.992637849,0
613.098559366,3,7,1,272,63,0,0,0,0,12,3859.799411869,0.992746762,1
613.098559712,1,7,1,272,63,0,0,0,0,12,3863.805506613,0.993777136,0
614.098559366,5,7,2,273,63,0,0,0,0,12,3859.233196128,0.992601131,1
614.238335956,2,7,2,273,62,1,0,0,0,12,3866.134741402,0.994376219,0
614.899494844,2,5,2,306,63,0,0,0,0,12,3866.064607602,0.994358181,0
615.098559121,6,7,0,274,63,0,0,0,0,12,3860.277018905,0.992869604,1
616.098559121,4,7,4,275,63,0,0,0,0,12,3863.926890276,0.993808357,0
616.795330447,7,6,7,314,63,0,0,0,0,12,3864.556971127,0.993970414,0
616.899494846,8,5,7,308,63,0,0,0,0,12,3862.166329182,0.993355537,1
617.365924233,2,3,2,310,63,0,0,0,0,12,3865.911807627,0.994318881,0
618.098559121,4,7,4,277,63,0,0,0,0,12,3863.788661519,0.993772804,0
618.343628029,5,8,5,288,63,0,0,0,0,12,3858.877116910,0.992509547,0
618.600487660,6,4,6,289,63,0,0,0,0,12,3859.979661114,0.992793123,0
618.795330447,3,6,3,316,63,0,0,0,0,12,3859.302319796,0.992618909,0
619.098559366,5,7,2,278,63,0,0,0,0,12,3858.806442981,0.992491369,1
620.098559366,3,7,3,279,63,0,0,0,0,12,3859.216603088,0.992596863,0
620.899494846,8,5,3,312,63,0,0,0,0,12,3861.817603852,0.993265845,1
621.098559712,1,7,1,280,63,0,0,0,0,12,3863.222880125,0.993627284,0
622.098559121,6,7,6,281,63,0,0,0,0,12,3859.700152417,0.992721233,0
622.343628029,7,8,6,292,63,0,0,0,0,12,3864.127059786,0.993859840,1
622.600487660,0,4,0,293,63,0,0,0,0,12,3862.760292267,0.993508306,0
622.625837044,7,1,7,315,63,0,0,0,0,12,3864.059108738,0.993842363,0
623.098559851,2,7,2,282,63,0,0,0,0,12,3865.480834499,0.994208034,0
623.795330447,7,6,7,321,63,0,0,0,0,12,3863.986046931,0.993823572,0
624.098559366,3,7,3,283,63,0,0,0,0,12,3858.928260990,0.992522701,0
625.098559123,8,7,8,284,63,0,0,0,0,12,3861.461789619,0.993174329,0
625.600487415,7,4,7,296,63,0,0,0,0,12,3863.848940471,0.993788308,0
625.899494844,2,5,2,317,63,0,0,0,0,12,3865.259782248,0.994151179,0
626.098559121,6,7,0,285,63,0,0,0,0,12,3859.405868027,0.992645542,1
626.098559851,0,7,0,285,63,0,0,0,0,12,3862.535224505,0.993450418,0
626.795330447,3,6,2,324,63,0,0,0,0,12,3858.713751016,0.992467529,1
626.899494846,8,5,7,318,63,0,0,0,0,12,3861.318765180,0.993137542,1
628.098559123,8,7,8,287,63,0,0,0,0,12,3861.179207521,0.993101648,0
629.899494846,8,5,3,321,63,0,0,0,0,12,3861.036183082,0.993064862,1
630.795330447,3,6,2,328,63,0,0,0,0,12,3858.359083393,0.992376307,1
631.098559366,5,7,2,290,63,0,0,0,0,12,3857.881033455,0.992253352,1
631.795330447,7,6,7,329,63,0,0,0,0,12,3863.439074198,0.993682889,0
632.098559121,6,7,6,291,63,0,0,0,0,12,3858.907029355,0.992517240,0
633.098559851,2,7,2,292,63,0,0,0,0,12,3864.748094670,0.994019572,0
633.343628029,5,8,2,303,63,0,0,0,0,12,3857.675067579,0.992200377,1
633.625836698,5,1,0,326,63,0,0,0,0,12,3857.607116532,0.992182900,1
633.925869288,4,5,6,325,63,0,0,0,0,12,3862.654114698,0.993480997,1
