timestamp(s),nodeId,destination,nextHop,hops,score,seq,action
523.958782531,7,4,4,1,1,4,USED
524.203851437,8,1,5,2,3,5,USED
524.226146913,3,1,1,1,1,5,USED
524.241123005,0,5,7,2,2,4,USED
524.366040199,2,6,4,2,2,5,USED
524.460710825,4,8,8,1,1,6,USED
524.486059863,1,5,4,2,2,8,USED
524.655553857,6,3,3,1,1,5,USED
524.759718254,5,4,4,1,1,5,USED
524.958782531,7,5,5,1,1,8,USED
525.203851437,8,5,5,1,1,5,USED
525.226146913,3,6,6,1,1,8,USED
525.241123005,0,3,3,1,1,8,USED
525.366040199,2,8,5,2,2,8,USED
525.460710825,4,2,2,1,1,5,USED
525.486059863,1,8,4,2,2,8,USED
525.655553857,6,4,4,1,1,5,USED
525.759718254,5,8,8,1,1,7,USED
525.958782531,7,1,3,2,2,5,USED
526.203851437,8,4,4,1,1,1,USED
526.226146913,3,8,6,2,2,8,USED
526.241123005,0,4,4,1,1,5,USED
526.366040199,2,6,4,2,2,5,USED
526.460710825,4,8,8,1,1,6,USED
526.486059863,1,4,4,1,1,8,USED
526.655553857,6,5,7,2,2,8,USED
526.759718254,5,0,0,1,1,4,USED
526.958782531,7,1,3,2,2,5,USED
527.203851437,8,6,7,2,2,8,USED
527.226146913,3,2,2,1,1,5,USED
527.241123005,0,5,7,2,2,4,USED
527.366040199,2,0,5,2,2,8,USED
527.460710825,4,2,2,1,1,5,USED
527.486059863,1,8,4,2,2,8,USED
527.655553857,6,0,0,1,1,8,USED
527.759718254,5,8,8,1,1,7,USED
527.958782531,7,0,6,2,2,8,USED
528.203851437,8,2,5,2,2,5,USED
528.226146913,3,2,2,1,1,5,USED
528.241123005,0,5,7,2,2,4,USED
528.366040199,2,6,4,2,2,5,USED
528.460710825,4,1,1,1,1,7,USED
528.486059863,1,0,4,2,2,8,USED
528.655553857,6,8,8,1,1,4,USED
528.759718254,5,4,4,1,1,5,USED
528.958782531,7,0,6,2,2,8,USED
529.203851437,8,0,5,2,2,5,USED
529.226146913,3,7,6,2,2,8,USED
529.241123005,0,7,7,1,1,4,USED
529.366040199,2,6,4,2,2,5,USED
529.460710825,4,6,6,1,1,5,USED
529.486059863,1,5,4,2,2,8,USED
529.655553857,6,7,7,1,1,8,USED
529.759718254,5,4,4,1,1,5,USED
529.958782531,7,1,3,2,2,5,USED
530.203851437,8,2,5,2,2,5,USED
530.226146913,3,7,6,2,2,8,USED
530.241123005,0,1,1,1,1,7,USED
530.366040199,2,5,5,1,1,8,USED
530.460710825,4,3,3,1,1,6,USED
530.486059863,1,0,4,2,2,8,USED
530.655553857,6,8,8,1,1,4,USED
530.759718254,5,7,8,2,2,7,USED
530.958782531,7,1,3,2,2,5,USED
531.203851437,8,1,5,2,3,5,USED
531.226146913,3,7,6,2,2,8,USED
531.241123005,0,6,6,1,1,6,USED
531.366040199,2,5,5,1,1,8,USED
531.460710825,4,2,2,1,1,5,USED
531.486059863,1,8,4,2,2,8,USED
531.655553857,6,5,7,2,2,8,USED
531.759718254,5,3,8,2,2,7,USED
531.958782531,7,3,3,1,1,5,USED
532.203851437,8,7,7,1,1,8,USED
532.226146913,3,2,2,1,1,5,USED
532.241123005,0,4,4,1,1,5,USED
532.366040199,2,1,1,1,1,8,USED
532.460710825,4,8,8,1,1,6,USED
532.486059863,1,5,4,2,2,8,USED
532.655553857,6,8,8,1,1,4,USED
532.759718254,5,7,8,2,2,7,USED
532.958782531,7,4,4,1,1,4,USED
533.203851437,8,5,5,1,1,5,USED
533.226146913,3,5,6,2,3,8,USED
533.241123005,0,6,6,1,1,6,USED
533.366040199,2,1,1,1,1,8,USED
533.460710825,4,7,7,1,1,7,USED
533.486059863,1,3,3,1,1,5,USED
533.655553857,6,0,0,1,1,8,USED
533.759718254,5,1,1,1,2,5,USED
533.958782531,7,2,5,2,2,8,USED
534.203851437,8,5,5,1,1,5,USED
534.226146913,3,4,4,1,1,5,USED
534.241123005,0,5,7,2,2,4,USED
534.366040199,2,3,4,2,2,5,USED
534.460710825,4,8,8,1,1,6,USED
534.486059863,1,6,4,2,2,8,USED
534.655553857,6,7,7,1,1,8,USED
534.759718254,5,8,8,1,1,7,USED
534.958782531,7,4,4,1,1,4,USED
535.203851437,8,5,5,1,1,5,USED
535.226146913,3,2,2,1,1,5,USED
535.241123005,0,8,6,2,2,6,USED
535.366040199,2,3,4,2,2,5,USED
535.460710825,4,2,2,1,1,5,USED
535.486059863,1,0,4,2,2,8,USED
535.655553857,6,8,8,1,1,4,USED
535.759718254,5,3,8,2,2,7,USED
535.958782531,7,8,8,1,1,7,USED
536.203851437,8,7,7,1,1,8,USED
536.226146913,3,1,1,1,1,5,USED
536.241123005,0,8,6,2,2,6,USED
536.366040199,2,6,4,2,2,5,USED
536.460710825,4,3,3,1,1,6,USED
536.486059863,1,2,4,2,2,8,USED
536.655553857,6,2,3,2,2,5,USED
536.759718254,5,0,0,1,1,4,USED
536.958782531,7,4,4,1,1,4,USED
537.203851437,8,3,3,1,1,1,USED
537.226146913,3,7,6,2,2,8,USED
537.241123005,0,6,6,1,1,6,USED
537.366040199,2,8,5,2,2,8,USED
537.460710825,4,6,6,1,1,5,USED
537.486059863,1,4,4,1,1,8,USED
537.655553857,6,1,0,2,2,8,USED
537.759718254,5,2,2,1,1,5,USED
537.958782531,7,0,6,2,2,8,USED
538.203851437,8,7,7,1,1,8,USED
538.226146913,3,6,6,1,1,8,USED
538.241123005,0,4,4,1,1,5,USED
538.366040199,2,0,5,2,2,8,USED
538.460710825,4,7,7,1,1,7,USED
538.486059863,1,0,4,2,2,8,USED
538.655553857,6,5,7,2,2,8,USED
538.759718254,5,3,8,2,2,7,USED
538.958782531,7,2,5,2,2,8,USED
539.203851437,8,5,5,1,1,5,USED
539.226146913,3,7,6,2,2,8,USED
539.241123005,0,8,6,2,2,6,USED
539.366040199,2,3,4,2,2,5,USED
539.460710825,4,0,0,1,1,4,USED
539.486059863,1,4,4,1,1,8,USED
539.655553857,6,2,3,2,2,5,USED
539.759718254,5,2,2,1,1,5,USED
539.958782531,7,3,3,1,1,5,USED
540.203851437,8,0,5,2,2,5,USED
540.226146913,3,5,6,2,3,8,USED
540.241123005,0,6,6,1,1,6,USED
540.366040199,2,6,4,2,2,5,USED
540.460710825,4,3,3,1,1,6,USED
540.486059863,1,6,4,2,2,8,USED
540.655553857,6,7,7,1,1,8,USED
540.759718254,5,2,2,1,1,5,USED
540.958782531,7,6,6,1,1,8,USED
541.203851437,8,6,7,2,2,8,USED
541.226146913,3,1,1,1,1,5,USED
541.241123005,0,2,3,2,2,8,USED
541.366040199,2,0,5,2,2,8,USED
541.460710825,4,2,2,1,1,5,USED
541.486059863,1,2,4,2,2,8,USED
541.655553857,6,5,7,2,2,8,USED
541.759718254,5,8,8,1,1,7,USED
541.958782531,7,5,5,1,1,8,USED
542.203851437,8,3,3,1,1,1,USED
542.226146913,3,4,4,1,1,5,USED
542.241123005,0,4,4,1,1,5,USED
542.366040199,2,3,4,2,2,5,USED
542.460710825,4,2,2,1,1,5,USED
542.486059863,1,2,4,2,2,8,USED
542.655553857,6,7,7,1,1,8,USED
542.759718254,5,6,4,2,2,5,USED
542.958782531,7,0,6,2,2,8,USED
543.203851437,8,2,5,2,2,5,USED
543.226146913,3,8,6,2,2,8,USED
543.241123005,0,3,3,1,1,8,USED
543.366040199,2,6,4,2,2,5,USED
543.460710825,4,6,6,1,1,5,USED
543.486059863,1,6,4,2,2,8,USED
543.655553857,6,5,7,2,2,8,USED
543.759718254,5,4,4,1,1,5,USED
543.958782531,7,4,4,1,1,4,USED
544.203851437,8,7,7,1,1,8,USED
544.226146913,3,8,6,2,2,8,USED
544.241123005,0,7,7,1,1,4,USED
544.366040199,2,6,4,2,2,5,USED
544.460710825,4,3,3,1,1,6,USED
544.486059863,1,0,4,2,2,8,USED
544.655553857,6,0,0,1,1,8,USED
544.759718254,5,7,8,2,2,7,USED
544.958782531,7,0,6,2,2,8,USED
545.203851437,8,5,5,1,1,5,USED
545.226146913,3,1,1,1,1,5,USED
545.241123005,0,3,3,1,1,8,USED
545.366040199,2,1,1,1,1,8,USED
545.460710825,4,7,7,1,1,7,USED
545.486059863,1,6,4,2,2,8,USED
545.655553857,6,8,8,1,1,4,USED
545.759718254,5,7,8,2,2,7,USED
545.958782531,7,2,5,2,2,8,USED
546.203851437,8,3,3,1,1,1,USED
546.226146913,3,1,1,1,1,5,USED
546.241123005,0,4,4,1,1,5,USED
546.366040199,2,7,7,1,1,1,USED
546.460710825,4,8,8,1,1,6,USED
546.486059863,1,4,4,1,1,8,USED
546.655553857,6,8,8,1,1,4,USED
546.759718254,5,2,2,1,1,5,USED
546.958782531,7,1,3,2,2,5,USED
547.203851437,8,2,5,2,2,5,USED
547.226146913,3,8,6,2,2,8,USED
547.241123005,0,8,6,2,2,6,USED
547.366040199,2,8,5,2,2,8,USED
547.460710825,4,5,5,1,1,8,USED
547.486059863,1,2,4,2,2,8,USED
547.655553857,6,7,7,1,1,8,USED
547.759718254,5,8,8,1,1,7,USED
547.958782531,7,4,4,1,1,4,USED
548.203851437,8,5,5,1,1,5,USED
548.226146913,3,8,6,2,2,8,USED
548.241123005,0,2,3,2,2,8,USED
548.366040199,2,6,4,2,2,5,USED
548.460710825,4,3,3,1,1,6,USED
548.486059863,1,8,4,2,2,8,USED
548.655553857,6,4,4,1,1,5,USED
548.759718254,5,3,8,2,2,9,USED
548.958782531,7,2,5,2,2,8,USED
549.203851437,8,1,5,2,3,5,USED
549.226146913,3,1,1,1,1,5,USED
549.241123005,0,2,3,2,2,8,USED
549.366040199,2,6,4,2,2,5,USED
549.460710825,4,7,7,1,1,7,USED
549.486059863,1,0,4,2,2,8,USED
549.655553857,6,8,8,1,1,9,USED
549.759718254,5,7,8,2,2,9,USED
549.958782531,7,8,8,1,1,9,USED
550.203851437,8,7,7,1,1,8,USED
550.226146913,3,1,1,1,1,5,USED
550.241123005,0,5,7,2,2,4,USED
550.366040199,2,8,5,2,2,9,USED
550.460710825,4,7,7,1,1,7,USED
550.486059863,1,0,4,2,2,8,USED
550.655553857,6,8,8,1,1,9,USED
550.759718254,5,1,1,1,2,5,USED
550.958782531,7,3,3,1,1,5,USED
551.203851437,8,5,5,1,1,5,USED
551.226146913,3,6,6,1,1,8,USED
551.241123005,0,1,1,1,1,9,USED
551.366040199,2,4,4,1,1,5,USED
551.460710825,4,7,7,1,1,7,USED
551.486059863,1,6,4,2,2,8,USED
551.655553857,6,1,0,2,2,8,USED
551.759718254,5,8,8,1,1,9,USED
551.958782531,7,8,8,1,1,9,USED
552.203851437,8,6,7,2,2,8,USED
552.226146913,3,1,1,1,1,5,USED
552.241123005,0,1,1,1,1,9,USED
552.366040199,2,6,4,2,2,5,USED
552.460710825,4,2,2,1,1,5,USED
552.486059863,1,0,4,2,2,8,USED
552.655553857,6,8,8,1,1,9,USED
552.759718254,5,0,0,1,1,4,USED
552.958782531,7,8,8,1,1,9,USED
553.203851437,8,2,5,2,2,5,USED
553.226146913,3,4,4,1,1,5,USED
553.241123005,0,5,7,2,2,4,USED
553.366040199,2,7,7,1,1,1,USED
553.460710825,4,0,0,1,1,4,USED
553.486059863,1,5,4,2,2,8,USED
553.655553857,6,1,0,2,2,8,USED
553.759718254,5,2,2,1,1,5,USED
553.958782531,7,4,4,1,1,4,USED
554.203851437,8,6,7,2,2,9,USED
554.226146913,3,1,1,1,1,5,USED
554.241123005,0,3,3,1,1,9,USED
554.366040199,2,0,5,2,2,9,USED
554.460710825,4,3,3,1,1,6,USED
554.486059863,1,8,4,2,2,8,USED
554.655553857,6,5,7,2,2,9,USED
554.759718254,5,4,4,1,1,5,USED
554.958782531,7,0,6,2,2,9,USED
555.203851437,8,6,7,2,2,9,USED
555.226146913,3,8,6,2,2,8,USED
555.241123005,0,2,3,2,2,9,USED
555.366040199,2,4,4,1,1,5,USED
555.460710825,4,8,8,1,1,6,USED
555.486059863,1,6,4,2,2,8,USED
555.655553857,6,0,0,1,1,8,USED
555.759718254,5,3,8,2,2,9,USED
555.958782531,7,1,3,2,2,5,USED
556.203851437,8,3,3,1,1,1,USED
556.226146913,3,6,6,1,1,8,USED
556.241123005,0,8,6,2,2,6,USED
556.366040199,2,4,4,1,1,5,USED
556.460710825,4,5,5,1,1,9,USED
556.486059863,1,4,4,1,1,8,USED
556.655553857,6,4,4,1,1,5,USED
556.759718254,5,0,0,1,1,4,USED
556.958782531,7,6,6,1,1,9,USED
557.203851437,8,1,7,2,3,9,USED
557.226146913,3,0,0,1,1,6,USED
557.241123005,0,3,3,1,1,9,USED
557.366040199,2,5,5,1,1,9,USED
557.460710825,4,5,5,1,1,9,USED
557.486059863,1,7,7,1,1,2,USED
557.655553857,6,7,7,1,1,9,USED
557.759718254,5,0,0,1,1,4,USED
557.958782531,7,4,4,1,1,4,USED
558.203851437,8,0,5,2,2,5,USED
558.226146913,3,4,4,1,1,5,USED
558.241123005,0,8,6,2,2,6,USED
558.366040199,2,6,4,2,2,5,USED
558.460710825,4,5,5,1,1,9,USED
558.486059863,1,3,3,1,1,5,USED
558.655553857,6,8,8,1,1,9,USED
558.759718254,5,6,4,2,2,5,USED
558.958782531,7,1,3,2,2,5,USED
559.203851437,8,1,7,2,3,9,USED
559.226146913,3,6,6,1,1,8,USED
559.241123005,0,5,7,2,2,4,USED
559.366040199,2,7,7,1,1,1,USED
559.460710825,4,8,8,1,1,6,USED
559.486059863,1,8,4,2,2,8,USED
559.655553857,6,0,0,1,1,8,USED
559.759718254,5,3,8,2,2,9,USED
559.958782531,7,3,3,1,1,5,USED
560.203851437,8,0,5,2,2,5,USED
560.226146913,3,0,0,1,1,6,USED
560.241123005,0,7,7,1,1,4,USED
560.366040199,2,1,1,1,1,9,USED
560.460710825,4,5,5,1,1,9,USED
560.486059863,1,2,4,2,2,8,USED
560.655553857,6,4,4,1,1,5,USED
560.759718254,5,2,2,1,1,5,USED
560.958782531,7,4,4,1,1,4,USED
561.203851437,8,3,3,1,1,1,USED
561.226146913,3,0,0,1,1,6,USED
561.241123005,0,8,6,2,2,6,USED
561.366040199,2,1,1,1,1,9,USED
561.460710825,4,1,1,1,1,9,USED
561.486059863,1,3,3,1,1,5,USED
561.655553857,6,0,0,1,1,8,USED
561.759718254,5,3,8,2,2,9,USED
561.958782531,7,8,8,1,1,9,USED
562.203851437,8,7,7,1,1,9,USED
562.226146913,3,4,4,1,1,5,USED
562.241123005,0,6,6,1,1,6,USED
562.366040199,2,5,5,1,1,9,USED
562.460710825,4,1,1,1,1,9,USED
562.486059863,1,4,4,1,1,8,USED
562.655553857,6,3,3,1,1,5,USED
562.759718254,5,2,2,1,1,5,USED
562.958782531,7,0,6,2,2,9,USED
563.203851437,8,0,5,2,2,5,USED
563.226146913,3,4,4,1,1,5,USED
563.241123005,0,6,6,1,1,6,USED
563.366040199,2,1,1,1,1,9,USED
563.460710825,4,0,0,1,1,4,USED
563.486059863,1,7,7,1,1,2,USED
563.655553857,6,3,3,1,1,5,USED
563.759718254,5,4,4,1,1,5,USED
563.958782531,7,8,8,1,1,9,USED
564.203851437,8,7,7,1,1,9,USED
564.226146913,3,7,7,1,1,9,USED
564.241123005,0,6,6,1,1,6,USED
564.366040199,2,1,1,1,1,9,USED
564.460710825,4,6,6,1,1,5,USED
564.486059863,1,7,7,1,1,2,USED
564.655553857,6,3,3,1,1,5,USED
564.759718254,5,1,1,1,2,5,USED
564.958782531,7,8,8,1,1,9,USED
565.203851437,8,3,3,1,1,1,USED
565.226146913,3,5,7,2,2,9,USED
565.241123005,0,6,6,1,1,6,USED
565.366040199,2,5,5,1,1,9,USED
565.460710825,4,5,5,1,1,9,USED
565.486059863,1,0,4,2,2,8,USED
565.655553857,6,4,4,1,1,5,USED
565.759718254,5,0,0,1,1,4,USED
565.958782531,7,5,5,1,1,8,USED
566.203851437,8,1,7,2,3,9,USED
566.226146913,3,2,2,1,1,5,USED
566.241123005,0,7,7,1,1,4,USED
566.366040199,2,1,1,1,1,9,USED
566.460710825,4,7,7,1,1,9,USED
566.486059863,1,2,4,2,2,8,USED
566.655553857,6,4,4,1,1,5,USED
566.759718254,5,2,2,1,1,5,USED
566.958782531,7,4,4,1,1,4,USED
567.203851437,8,5,5,1,1,5,USED
567.226146913,3,2,2,1,1,5,USED
567.241123005,0,7,7,1,1,4,USED
567.366040199,2,1,1,1,1,9,USED
567.460710825,4,2,2,1,1,5,USED
567.486059863,1,6,4,2,2,8,USED
567.655553857,6,4,4,1,1,5,USED
567.759718254,5,1,1,1,2,5,USED
567.958782531,7,6,6,1,1,9,USED
568.203851437,8,0,5,2,2,5,USED
568.226146913,3,0,0,1,1,6,USED
568.241123005,0,2,3,2,2,9,USED
568.366040199,2,5,5,1,1,9,USED
568.460710825,4,6,6,1,1,5,USED
568.486059863,1,5,4,2,2,8,USED
568.655553857,6,7,7,1,1,9,USED
568.759718254,5,7,8,2,2,9,USED
568.958782531,7,4,4,1,1,4,USED
569.203851437,8,5,5,1,1,5,USED
569.226146913,3,0,0,1,1,6,USED
569.241123005,0,4,4,1,1,5,USED
569.366040199,2,0,5,2,2,9,USED
569.460710825,4,8,8,1,1,6,USED
569.486059863,1,2,4,2,2,8,USED
569.655553857,6,5,7,2,2,9,USED
569.759718254,5,3,8,2,2,9,USED
569.958782531,7,1,3,2,2,5,USED
570.203851437,8,3,3,1,1,1,USED
570.226146913,3,1,1,1,1,5,USED
570.241123005,0,6,6,1,1,6,USED
570.366040199,2,6,4,2,2,5,USED
570.460710825,4,8,8,1,1,6,USED
570.486059863,1,8,4,2,2,8,USED
570.655553857,6,8,8,1,1,9,USED
570.759718254,5,7,8,2,2,9,USED
570.958782531,7,8,8,1,1,9,USED
571.203851437,8,1,7,2,3,9,USED
571.226146913,3,2,2,1,1,5,USED
571.241123005,0,8,6,2,2,6,USED
571.366040199,2,5,5,1,1,9,USED
571.460710825,4,7,7,1,1,9,USED
571.486059863,1,4,4,1,1,8,USED
571.655553857,6,2,3,2,2,5,USED
571.759718254,5,7,8,2,2,9,USED
571.958782531,7,3,3,1,1,5,USED
572.203851437,8,7,7,1,1,9,USED
572.226146913,3,6,6,1,1,8,USED
572.241123005,0,2,3,2,2,9,USED
572.366040199,2,5,5,1,1,9,USED
572.460710825,4,0,0,1,1,4,USED
572.486059863,1,3,3,1,1,5,USED
572.655553857,6,2,3,2,2,5,USED
572.759718254,5,1,1,1,2,5,USED
572.958782531,7,5,5,1,1,8,USED
573.203851437,8,4,7,2,2,9,USED
573.226146913,3,6,6,1,1,8,USED
573.241123005,0,2,3,2,2,9,USED
573.366040199,2,1,1,1,1,9,USED
573.460710825,4,8,8,1,1,6,USED
573.486059863,1,8,4,2,2,8,USED
573.655553857,6,1,0,2,2,8,USED
573.759718254,5,8,8,1,1,9,USED
573.958782531,7,8,8,1,1,9,USED
574.203851437,8,2,5,2,2,5,USED
574.226146913,3,7,7,1,1,9,USED
574.241123005,0,4,4,1,1,5,USED
574.366040199,2,5,5,1,1,9,USED
574.460710825,4,5,5,1,1,9,USED
574.486059863,1,2,4,2,2,8,USED
574.655553857,6,7,7,1,1,9,USED
574.759718254,5,3,8,2,2,9,USED
574.958782531,7,4,4,1,1,4,USED
575.203851437,8,1,7,2,3,9,USED
575.226146913,3,1,1,1,1,5,USED
575.241123005,0,4,4,1,1,5,USED
575.366040199,2,6,4,2,2,5,USED
575.460710825,4,0,0,1,1,4,USED
575.486059863,1,5,4,2,2,8,USED
575.655553857,6,8,8,1,1,9,USED
575.759718254,5,0,0,1,1,4,USED
575.958782531,7,1,3,2,2,5,USED
576.203851437,8,3,3,1,1,1,USED
576.226146913,3,7,7,1,1,9,USED
576.241123005,0,3,3,1,1,9,USED
576.366040199,2,4,4,1,1,5,USED
576.460710825,4,5,5,1,1,9,USED
576.486059863,1,8,4,2,2,8,USED
576.655553857,6,1,0,2,2,8,USED
576.759718254,5,0,0,1,1,4,USED
576.958782531,7,2,5,2,2,8,USED
577.203851437,8,2,5,2,2,5,USED
577.226146913,3,7,7,1,1,9,USED
577.241123005,0,4,4,1,1,5,USED
577.366040199,2,5,5,1,1,9,USED
577.460710825,4,5,5,1,1,9,USED
577.486059863,1,3,3,1,1,5,USED
577.655553857,6,4,4,1,1,5,USED
577.759718254,5,8,8,1,1,9,USED
577.958782531,7,5,5,1,1,8,USED
578.203851437,8,7,7,1,1,9,USED
578.226146913,3,1,1,1,1,5,USED
578.241123005,0,4,4,1,1,5,USED
578.366040199,2,8,5,2,2,9,USED
578.460710825,4,2,2,1,1,5,USED
578.486059863,1,5,4,2,2,8,USED
578.655553857,6,4,4,1,1,5,USED
578.759718254,5,0,0,1,1,4,USED
578.958782531,7,4,4,1,1,4,USED
579.203851437,8,1,7,2,3,9,USED
579.226146913,3,8,6,2,2,8,USED
579.241123005,0,2,3,2,2,9,USED
579.366040199,2,0,5,2,2,9,USED
579.460710825,4,0,0,1,1,4,USED
579.486059863,1,0,4,2,2,8,USED
579.655553857,6,2,3,2,2,5,USED
579.759718254,5,1,1,1,2,5,USED
579.958782531,7,6,6,1,1,9,USED
580.203851437,8,2,5,2,2,5,USED
580.226146913,3,2,2,1,1,5,USED
580.241123005,0,6,6,1,1,6,USED
580.366040199,2,5,5,1,1,9,USED
580.460710825,4,1,1,1,1,9,USED
580.486059863,1,3,3,1,1,5,USED
580.655553857,6,4,4,1,1,5,USED
580.759718254,5,4,4,1,1,5,USED
580.958782531,7,5,5,1,1,8,USED
581.203851437,8,1,7,2,3,9,USED
581.226146913,3,8,6,2,2,8,USED
581.241123005,0,8,6,2,2,6,USED
581.366040199,2,1,1,1,1,9,USED
581.460710825,4,7,7,1,1,9,USED
581.486059863,1,7,7,1,1,2,USED
581.655553857,6,5,7,2,2,9,USED
581.759718254,5,1,1,1,2,5,USED
581.958782531,7,2,5,2,2,8,USED
582.203851437,8,6,7,2,2,9,USED
582.226146913,3,8,6,2,2,8,USED
582.241123005,0,5,7,2,2,4,USED
582.366040199,2,4,4,1,1,5,USED
582.460710825,4,8,8,1,1,6,USED
582.486059863,1,5,4,2,2,8,USED
582.655553857,6,2,3,2,2,5,USED
582.759718254,5,8,8,1,1,9,USED
582.958782531,7,1,3,2,2,5,USED
583.203851437,8,3,3,1,1,1,USED
583.226146913,3,8,6,2,2,8,USED
583.241123005,0,8,6,2,2,6,USED
583.366040199,2,4,4,1,1,5,USED
583.460710825,4,6,6,1,1,5,USED
583.486059863,1,8,4,2,2,8,USED
583.655553857,6,5,7,2,2,9,USED
583.759718254,5,6,4,2,2,5,USED
583.958782531,7,4,4,1,1,4,USED
584.203851437,8,1,7,2,3,9,USED
584.226146913,3,5,7,2,2,9,USED
584.241123005,0,3,3,1,1,9,USED
584.366040199,2,1,1,1,1,9,USED
584.460710825,4,8,8,1,1,6,USED
584.486059863,1,3,3,1,1,5,USED
584.655553857,6,3,3,1,1,5,USED
584.759718254,5,1,1,1,2,5,USED
584.958782531,7,3,3,1,1,5,USED
585.203851437,8,1,7,2,3,9,USED
585.226146913,3,1,1,1,1,5,USED
585.241123005,0,1,1,1,1,9,USED
585.366040199,2,8,5,2,2,9,USED
585.460710825,4,2,2,1,1,5,USED
585.486059863,1,0,4,2,2,8,USED
585.655553857,6,2,3,2,2,5,USED
585.759718254,5,4,4,1,1,5,USED
585.958782531,7,8,8,1,1,9,USED
586.203851437,8,3,3,1,1,1,USED
586.226146913,3,1,1,1,1,5,USED
586.241123005,0,5,7,2,2,4,USED
586.366040199,2,4,4,1,1,5,USED
586.460710825,4,7,7,1,1,9,USED
586.486059863,1,7,7,1,1,2,USED
586.655553857,6,0,0,1,1,8,USED
586.759718254,5,0,0,1,1,4,USED
586.958782531,7,0,6,2,2,9,USED
587.203851437,8,1,7,2,3,9,USED
587.226146913,3,5,7,2,2,9,USED
587.241123005,0,4,4,1,1,5,USED
587.366040199,2,8,5,2,2,9,USED
587.460710825,4,7,7,1,1,9,USED
587.486059863,1,8,4,2,2,8,USED
587.655553857,6,0,0,1,1,8,USED
587.759718254,5,4,4,1,1,5,USED
587.958782531,7,3,3,1,1,5,USED
588.203851437,8,5,5,1,1,5,USED
588.226146913,3,5,7,2,2,9,USED
588.241123005,0,4,4,1,1,5,USED
588.366040199,2,7,7,1,1,1,USED
588.460710825,4,1,1,1,1,9,USED
588.486059863,1,0,4,2,2,8,USED
588.655553857,6,8,8,1,1,9,USED
588.759718254,5,1,1,1,2,5,USED
588.958782531,7,3,3,1,1,5,USED
589.203851437,8,5,5,1,1,5,USED
589.226146913,3,5,7,2,2,9,USED
589.241123005,0,5,7,2,2,4,USED
589.366040199,2,6,4,2,2,5,USED
589.460710825,4,6,6,1,1,5,USED
589.486059863,1,7,7,1,1,2,USED
589.655553857,6,4,4,1,1,5,USED
589.759718254,5,0,0,1,1,4,USED
589.958782531,7,8,8,1,1,9,USED
590.203851437,8,5,5,1,1,5,USED
590.226146913,3,6,6,1,1,8,USED
590.241123005,0,2,3,2,2,9,USED
590.366040199,2,4,4,1,1,5,USED
590.460710825,4,0,0,1,1,4,USED
590.486059863,1,2,4,2,2,8,USED
590.655553857,6,3,3,1,1,5,USED
590.759718254,5,3,8,2,2,9,USED
590.958782531,7,0,6,2,2,9,USED
591.203851437,8,1,7,2,3,9,USED
591.226146913,3,4,4,1,1,5,USED
591.241123005,0,8,6,2,2,6,USED
591.366040199,2,7,7,1,1,1,USED
591.460710825,4,8,8,1,1,6,USED
591.486059863,1,6,4,2,2,8,USED
591.655553857,6,0,0,1,1,8,USED
591.759718254,5,6,4,2,2,5,USED
591.958782531,7,5,5,1,1,8,USED
592.203851437,8,2,5,2,2,5,USED
592.226146913,3,2,2,1,1,5,USED
592.241123005,0,8,6,2,2,6,USED
592.366040199,2,7,7,1,1,1,USED
592.460710825,4,0,0,1,1,4,USED
592.486059863,1,0,4,2,2,8,USED
592.655553857,6,5,7,2,2,9,USED
592.759718254,5,4,4,1,1,5,USED
592.958782531,7,4,4,1,1,4,USED
593.203851437,8,3,3,1,1,1,USED
593.226146913,3,1,1,1,1,5,USED
593.241123005,0,5,7,2,2,4,USED
593.366040199,2,6,4,2,2,5,USED
593.460710825,4,8,8,1,1,6,USED
593.486059863,1,4,4,1,1,8,USED
593.655553857,6,4,4,1,1,5,USED
593.759718254,5,6,4,2,2,5,USED
593.958782531,7,3,3,1,1,5,USED
594.203851437,8,4,7,2,2,9,USED
594.226146913,3,8,6,2,2,8,USED
594.241123005,0,4,4,1,1,5,USED
594.366040199,2,1,1,1,1,9,USED
594.460710825,4,3,3,1,1,6,USED
594.486059863,1,7,7,1,1,2,USED
594.655553857,6,3,3,1,1,5,USED
594.759718254,5,2,2,1,1,5,USED
594.958782531,7,1,3,2,2,5,USED
595.203851437,8,6,7,2,2,9,USED
595.226146913,3,7,7,1,1,9,USED
595.241123005,0,6,6,1,1,6,USED
595.366040199,2,0,5,2,2,9,USED
595.460710825,4,5,5,1,1,9,USED
595.486059863,1,8,4,2,2,8,USED
595.655553857,6,8,8,1,1,9,USED
595.759718254,5,8,8,1,1,9,USED
595.958782531,7,8,8,1,1,9,USED
596.203851437,8,7,7,1,1,9,USED
596.226146913,3,2,2,1,1,5,USED
596.241123005,0,4,4,1,1,5,USED
596.366040199,2,1,1,1,1,9,USED
596.460710825,4,0,0,1,1,4,USED
596.486059863,1,2,4,2,2,8,USED
596.655553857,6,2,3,2,2,5,USED
596.759718254,5,3,8,2,2,9,USED
596.958782531,7,6,6,1,1,9,USED
597.203851437,8,7,7,1,1,9,USED
597.226146913,3,6,6,1,1,8,USED
597.241123005,0,4,4,1,1,5,USED
597.366040199,2,8,5,2,2,9,USED
597.460710825,4,8,8,1,1,6,USED
597.486059863,1,7,7,1,1,2,USED
597.655553857,6,5,7,2,2,9,USED
